"sigma_o","sigma_x","Number of Components","Seed"
"42, 21, 55, 17, 35, 26, 63, 23, 61, 20, 39, 73, 4, 6, 7, 8, 2, 66, 40, 38, 65, 75, 29, 44, 50, 31, 24, 57, 22, 72, 58, 36, 53, 33, 30, 48, 45, 15, 51, 37, 9, 12, 56, 52, 14, 46, 43, 68, 28, 11, 3, 16, 18, 54, 70, 59, 62, 60, 47, 1, 69, 32, 49, 64, 41, 71, 19, 25, 34, 74, 5, 67, 27, 13, 10","45, 70, 19, 4, 20, 52, 21, 11, 46, 34, 59, 53, 5, 36, 23, 57, 64, 49, 50, 51, 12, 30, 60, 55, 37, 25, 10, 75, 62, 43, 7, 32, 69, 18, 16, 22, 2, 61, 33, 15, 38, 17, 29, 73, 28, 71, 26, 74, 63, 24, 48, 41, 39, 68, 14, 58, 13, 31, 1, 47, 27, 40, 72, 44, 56, 67, 3, 35, 8, 42, 9, 66, 6, 54, 65","6","13807780"
"71, 69, 10, 9, 47, 20, 31, 72, 32, 34, 43, 65, 18, 59, 8, 25, 75, 63, 68, 67, 60, 53, 50, 12, 3, 17, 55, 61, 37, 14, 16, 4, 54, 73, 6, 51, 1, 74, 13, 23, 46, 30, 44, 56, 41, 5, 36, 24, 22, 62, 11, 45, 66, 29, 64, 57, 70, 28, 52, 33, 38, 39, 35, 7, 58, 40, 27, 49, 19, 42, 26, 2, 48, 15, 21","65, 75, 62, 73, 45, 14, 17, 10, 41, 39, 8, 21, 56, 29, 5, 47, 52, 66, 38, 40, 58, 32, 35, 9, 26, 15, 27, 50, 3, 74, 25, 64, 28, 19, 70, 16, 54, 34, 36, 68, 12, 18, 24, 2, 69, 61, 37, 59, 67, 53, 31, 11, 63, 60, 42, 20, 33, 44, 71, 1, 4, 48, 13, 55, 46, 49, 51, 57, 30, 6, 23, 72, 22, 43, 7","3","13807780"
"60, 25, 35, 40, 55, 57, 46, 45, 67, 70, 62, 17, 22, 29, 4, 5, 39, 74, 12, 58, 26, 31, 75, 65, 16, 44, 15, 37, 47, 54, 59, 36, 9, 20, 68, 18, 48, 27, 28, 49, 63, 50, 56, 7, 43, 51, 52, 30, 41, 73, 19, 34, 2, 23, 10, 71, 6, 42, 53, 38, 69, 66, 13, 64, 1, 3, 32, 21, 72, 11, 8, 61, 33, 14, 24","23, 22, 55, 59, 41, 74, 26, 50, 46, 14, 43, 15, 12, 19, 29, 62, 40, 35, 9, 44, 75, 1, 66, 39, 51, 65, 25, 61, 53, 70, 13, 5, 3, 67, 18, 63, 28, 34, 2, 30, 32, 60, 24, 73, 4, 57, 8, 49, 31, 6, 64, 20, 47, 68, 71, 21, 11, 33, 52, 16, 7, 37, 48, 38, 17, 58, 10, 36, 45, 42, 27, 54, 69, 72, 56","4","13807780"
"73, 61, 70, 1, 33, 11, 69, 19, 51, 39, 41, 62, 17, 15, 59, 22, 54, 45, 43, 48, 21, 2, 10, 36, 46, 4, 9, 63, 52, 60, 67, 38, 6, 8, 65, 24, 58, 74, 32, 14, 13, 29, 37, 47, 27, 49, 55, 34, 68, 7, 53, 25, 35, 50, 57, 56, 66, 16, 20, 3, 40, 31, 23, 26, 64, 5, 75, 30, 42, 12, 28, 44, 71, 18, 72","22, 47, 74, 35, 9, 28, 4, 75, 14, 40, 13, 50, 61, 16, 70, 53, 33, 56, 18, 67, 31, 65, 59, 46, 1, 43, 12, 26, 51, 23, 39, 10, 7, 27, 62, 21, 3, 60, 20, 64, 44, 19, 30, 34, 11, 5, 24, 41, 58, 25, 8, 15, 73, 57, 49, 63, 71, 68, 2, 69, 29, 66, 36, 42, 6, 37, 54, 72, 45, 17, 55, 52, 32, 48, 38","3","13807780"
"54, 64, 60, 53, 49, 14, 41, 52, 72, 62, 55, 45, 39, 4, 11, 69, 25, 44, 40, 42, 56, 5, 17, 66, 1, 20, 46, 68, 36, 63, 27, 16, 59, 37, 48, 23, 65, 10, 67, 8, 30, 3, 38, 71, 58, 32, 9, 47, 15, 18, 2, 34, 7, 33, 24, 29, 13, 28, 26, 74, 31, 22, 35, 50, 12, 43, 57, 6, 73, 75, 51, 21, 61, 70, 19","19, 50, 40, 48, 18, 34, 70, 57, 42, 74, 65, 32, 71, 67, 53, 17, 37, 14, 24, 9, 2, 25, 1, 35, 52, 31, 43, 58, 63, 5, 69, 47, 54, 27, 29, 11, 20, 73, 39, 38, 3, 4, 62, 16, 45, 8, 66, 59, 68, 21, 13, 44, 33, 23, 12, 75, 51, 60, 10, 30, 41, 64, 36, 6, 46, 61, 28, 56, 55, 49, 15, 26, 72, 22, 7","3","13807780"
"6, 30, 56, 68, 3, 70, 15, 37, 61, 52, 26, 66, 34, 50, 55, 47, 16, 51, 5, 1, 9, 2, 8, 27, 44, 40, 28, 57, 67, 75, 58, 23, 38, 7, 45, 14, 4, 42, 60, 46, 29, 64, 62, 17, 35, 54, 19, 18, 65, 11, 69, 59, 73, 39, 41, 36, 25, 48, 63, 24, 43, 21, 12, 53, 72, 74, 31, 20, 49, 33, 32, 10, 71, 22, 13","9, 7, 52, 47, 14, 67, 25, 59, 41, 66, 31, 50, 4, 69, 73, 6, 74, 48, 1, 34, 15, 49, 75, 57, 3, 30, 20, 29, 44, 13, 23, 22, 53, 62, 36, 55, 65, 19, 56, 63, 40, 70, 17, 35, 54, 45, 26, 51, 24, 38, 43, 64, 5, 10, 60, 33, 27, 39, 16, 8, 68, 11, 71, 58, 18, 72, 21, 61, 28, 42, 37, 32, 12, 46, 2","2","13807780"
"2, 15, 60, 43, 47, 71, 57, 44, 23, 22, 65, 6, 48, 12, 16, 49, 18, 3, 7, 27, 10, 34, 54, 38, 59, 9, 67, 66, 70, 1, 69, 24, 29, 45, 13, 36, 53, 58, 61, 62, 19, 20, 25, 72, 46, 74, 32, 21, 28, 56, 17, 11, 40, 50, 31, 68, 8, 14, 5, 55, 63, 73, 64, 35, 42, 41, 33, 51, 30, 26, 37, 4, 52, 75, 39","75, 56, 55, 4, 43, 61, 7, 5, 37, 60, 26, 36, 3, 70, 8, 12, 58, 63, 13, 71, 31, 19, 9, 41, 10, 17, 21, 30, 11, 53, 23, 1, 34, 67, 28, 48, 50, 38, 42, 47, 64, 22, 45, 57, 14, 18, 6, 49, 27, 66, 15, 46, 68, 24, 33, 39, 16, 44, 69, 2, 54, 74, 29, 59, 62, 25, 51, 72, 40, 73, 52, 32, 20, 35, 65","4","13807780"
"60, 62, 29, 53, 40, 35, 50, 33, 45, 10, 57, 2, 26, 72, 17, 66, 9, 39, 47, 69, 14, 31, 75, 5, 11, 55, 28, 27, 42, 36, 68, 52, 34, 46, 67, 73, 63, 20, 65, 1, 30, 15, 4, 18, 19, 71, 12, 41, 70, 23, 37, 59, 43, 61, 54, 13, 44, 21, 56, 38, 24, 16, 25, 48, 6, 22, 3, 58, 64, 74, 49, 7, 51, 32, 8","34, 69, 56, 58, 57, 73, 64, 35, 15, 23, 8, 47, 43, 4, 26, 50, 44, 59, 29, 30, 1, 55, 54, 17, 48, 61, 46, 72, 19, 16, 13, 32, 9, 24, 63, 67, 31, 42, 41, 65, 10, 21, 68, 28, 75, 52, 74, 25, 2, 18, 60, 33, 51, 37, 3, 22, 11, 14, 40, 27, 6, 45, 66, 20, 49, 70, 39, 36, 71, 38, 62, 53, 5, 7, 12","5","13807780"
"34, 8, 67, 12, 70, 48, 30, 22, 21, 49, 23, 6, 41, 15, 54, 24, 18, 1, 27, 74, 43, 53, 39, 38, 46, 56, 16, 33, 37, 11, 59, 40, 20, 66, 62, 7, 44, 75, 29, 69, 17, 65, 36, 14, 71, 13, 3, 19, 73, 9, 52, 32, 64, 31, 63, 35, 25, 58, 4, 50, 42, 68, 2, 51, 61, 47, 57, 60, 26, 55, 45, 28, 10, 5, 72","30, 35, 19, 16, 45, 64, 10, 58, 28, 42, 63, 51, 9, 55, 71, 57, 8, 48, 49, 15, 22, 11, 6, 46, 50, 24, 37, 4, 67, 38, 34, 32, 61, 20, 69, 5, 54, 56, 53, 65, 27, 13, 72, 52, 21, 1, 14, 17, 36, 39, 7, 70, 47, 59, 68, 25, 29, 60, 23, 43, 66, 73, 18, 44, 31, 26, 12, 40, 41, 74, 3, 2, 75, 62, 33","4","13807780"
"14, 38, 23, 22, 34, 15, 20, 60, 11, 69, 6, 35, 48, 9, 58, 10, 45, 13, 1, 8, 68, 65, 31, 25, 62, 16, 57, 30, 36, 56, 5, 44, 55, 64, 19, 26, 46, 39, 50, 33, 42, 17, 47, 53, 52, 43, 32, 18, 74, 63, 71, 49, 72, 41, 67, 12, 4, 3, 61, 73, 24, 75, 29, 7, 70, 40, 59, 51, 27, 21, 54, 66, 28, 37, 2","35, 43, 65, 56, 6, 2, 19, 42, 36, 74, 69, 20, 18, 34, 46, 14, 50, 66, 25, 24, 31, 72, 11, 33, 27, 63, 38, 8, 7, 61, 16, 5, 64, 60, 12, 9, 30, 13, 17, 1, 44, 47, 53, 45, 28, 49, 39, 4, 62, 59, 58, 75, 21, 68, 54, 23, 48, 57, 32, 15, 71, 73, 52, 22, 26, 51, 70, 40, 55, 37, 41, 67, 3, 29, 10","8","13807780"
"59, 22, 62, 73, 51, 40, 35, 60, 31, 6, 12, 24, 63, 1, 43, 7, 61, 68, 8, 3, 53, 55, 45, 42, 18, 66, 32, 29, 69, 64, 71, 56, 75, 10, 2, 34, 38, 54, 9, 19, 4, 70, 39, 28, 36, 11, 14, 15, 74, 58, 33, 25, 30, 49, 37, 46, 57, 67, 65, 20, 48, 17, 41, 27, 26, 21, 72, 50, 52, 16, 44, 23, 5, 47, 13","42, 10, 37, 12, 6, 35, 74, 2, 72, 66, 56, 59, 54, 60, 17, 58, 9, 41, 69, 57, 65, 32, 51, 3, 29, 7, 67, 13, 44, 4, 26, 5, 30, 27, 63, 21, 49, 11, 33, 28, 14, 68, 8, 53, 70, 43, 36, 50, 18, 22, 34, 73, 45, 48, 64, 62, 20, 24, 16, 25, 38, 31, 55, 71, 52, 15, 46, 47, 61, 19, 39, 1, 23, 40, 75","5","13807780"
"15, 11, 28, 55, 66, 25, 65, 14, 54, 39, 73, 33, 10, 59, 1, 44, 30, 5, 3, 68, 7, 35, 63, 75, 19, 2, 70, 48, 57, 9, 42, 45, 17, 26, 64, 46, 60, 8, 29, 74, 27, 24, 41, 40, 4, 32, 52, 43, 67, 6, 36, 34, 12, 62, 71, 38, 37, 56, 22, 72, 47, 23, 31, 69, 61, 18, 50, 21, 16, 13, 58, 51, 53, 49, 20","49, 12, 24, 8, 50, 46, 5, 1, 71, 34, 47, 43, 13, 62, 54, 20, 56, 29, 23, 36, 14, 39, 41, 4, 22, 31, 2, 55, 48, 26, 66, 53, 18, 59, 58, 38, 25, 6, 57, 37, 61, 30, 19, 51, 74, 45, 68, 60, 21, 33, 16, 10, 72, 65, 3, 52, 40, 32, 27, 44, 17, 7, 28, 15, 70, 69, 42, 11, 73, 9, 75, 35, 63, 64, 67","5","13807780"
"43, 21, 4, 28, 5, 50, 22, 26, 69, 70, 54, 11, 2, 29, 64, 30, 39, 18, 15, 58, 20, 66, 10, 32, 42, 33, 52, 16, 3, 17, 23, 36, 62, 48, 49, 53, 1, 35, 60, 68, 13, 31, 9, 12, 24, 38, 74, 41, 19, 75, 45, 34, 65, 46, 47, 7, 37, 72, 63, 73, 8, 61, 56, 6, 59, 44, 27, 57, 25, 40, 51, 55, 14, 67, 71","16, 2, 69, 14, 9, 17, 39, 19, 47, 13, 62, 21, 68, 50, 36, 40, 45, 46, 24, 20, 60, 3, 48, 23, 43, 28, 49, 70, 41, 75, 59, 8, 31, 63, 27, 51, 22, 29, 5, 6, 73, 61, 18, 10, 66, 44, 30, 54, 72, 42, 57, 67, 55, 12, 32, 52, 11, 34, 58, 37, 65, 4, 71, 64, 35, 33, 25, 38, 7, 15, 26, 56, 1, 74, 53","4","13807780"
"8, 3, 59, 50, 1, 66, 27, 31, 5, 17, 62, 2, 54, 64, 41, 16, 55, 61, 60, 52, 25, 45, 67, 38, 6, 15, 71, 7, 40, 18, 33, 65, 44, 12, 20, 74, 53, 11, 14, 47, 56, 22, 4, 28, 32, 29, 13, 34, 35, 19, 9, 36, 63, 48, 43, 70, 37, 30, 49, 21, 24, 39, 10, 73, 23, 26, 68, 51, 57, 46, 69, 58, 72, 75, 42","54, 45, 33, 44, 48, 57, 40, 38, 52, 7, 5, 74, 20, 60, 32, 67, 25, 9, 75, 66, 13, 17, 36, 43, 64, 14, 21, 24, 15, 47, 63, 10, 8, 18, 26, 55, 73, 59, 61, 29, 35, 1, 2, 46, 30, 28, 23, 22, 68, 72, 58, 19, 56, 37, 4, 31, 71, 6, 42, 41, 62, 34, 39, 49, 27, 65, 70, 50, 11, 16, 51, 12, 3, 69, 53","3","13807780"
"2, 34, 62, 30, 23, 42, 67, 52, 47, 59, 72, 11, 3, 48, 71, 63, 61, 13, 64, 7, 53, 49, 65, 15, 57, 20, 51, 9, 33, 5, 32, 16, 38, 44, 35, 37, 8, 26, 60, 6, 55, 39, 25, 24, 14, 27, 21, 58, 46, 10, 73, 29, 36, 43, 54, 19, 69, 40, 74, 22, 31, 12, 41, 68, 50, 18, 17, 1, 70, 75, 4, 28, 45, 66, 56","54, 32, 45, 15, 75, 26, 51, 6, 59, 35, 52, 23, 49, 58, 42, 34, 38, 61, 39, 47, 69, 8, 63, 46, 20, 44, 62, 41, 36, 3, 27, 7, 48, 71, 67, 29, 21, 60, 74, 1, 5, 25, 68, 43, 37, 64, 10, 28, 53, 18, 33, 40, 73, 12, 56, 2, 19, 13, 9, 66, 16, 17, 72, 65, 57, 31, 22, 30, 4, 11, 14, 55, 70, 24, 50","6","13807780"
"18, 35, 67, 20, 21, 70, 40, 57, 33, 54, 8, 46, 13, 24, 45, 73, 22, 39, 49, 10, 63, 3, 50, 34, 60, 48, 28, 43, 75, 53, 30, 25, 27, 55, 9, 68, 66, 52, 65, 7, 4, 26, 1, 47, 29, 37, 74, 2, 72, 5, 62, 12, 61, 31, 15, 36, 71, 17, 69, 32, 44, 64, 41, 42, 16, 38, 58, 23, 51, 19, 11, 56, 59, 6, 14","47, 65, 35, 36, 18, 38, 50, 3, 46, 67, 68, 55, 20, 12, 8, 43, 62, 37, 26, 42, 60, 9, 56, 30, 33, 64, 52, 74, 19, 27, 51, 69, 72, 21, 57, 63, 45, 4, 23, 39, 71, 11, 5, 15, 10, 16, 14, 22, 44, 73, 58, 53, 29, 61, 40, 75, 7, 48, 6, 59, 24, 28, 2, 32, 31, 70, 13, 66, 41, 54, 34, 49, 17, 25, 1","7","13807780"
"5, 39, 16, 51, 34, 54, 62, 8, 12, 52, 43, 40, 27, 31, 44, 66, 2, 67, 23, 63, 26, 22, 64, 14, 42, 18, 56, 38, 50, 3, 24, 36, 10, 7, 13, 11, 49, 53, 33, 30, 19, 59, 61, 75, 48, 57, 71, 21, 37, 17, 72, 15, 73, 1, 29, 55, 60, 6, 65, 4, 20, 74, 28, 69, 47, 25, 45, 41, 46, 32, 68, 9, 70, 58, 35","43, 5, 67, 65, 63, 29, 7, 74, 32, 41, 71, 36, 19, 62, 20, 64, 3, 60, 18, 31, 51, 24, 52, 42, 66, 70, 9, 27, 28, 34, 2, 48, 45, 13, 33, 1, 61, 35, 44, 4, 6, 12, 21, 54, 30, 59, 40, 47, 39, 50, 11, 53, 37, 58, 69, 22, 15, 56, 16, 55, 73, 72, 38, 26, 25, 57, 14, 17, 8, 23, 46, 68, 49, 10, 75","4","13807780"
"35, 13, 45, 38, 29, 23, 64, 12, 46, 33, 37, 58, 5, 32, 3, 20, 73, 24, 53, 2, 72, 71, 75, 50, 18, 49, 36, 40, 25, 22, 16, 17, 57, 31, 11, 19, 6, 14, 52, 10, 8, 15, 67, 26, 59, 43, 48, 7, 9, 69, 66, 27, 47, 44, 68, 56, 63, 4, 60, 65, 70, 42, 34, 1, 51, 62, 54, 39, 21, 61, 55, 74, 41, 28, 30","71, 15, 35, 23, 8, 62, 59, 26, 43, 12, 38, 28, 74, 24, 10, 64, 70, 61, 7, 65, 67, 13, 46, 30, 66, 60, 51, 3, 57, 47, 20, 29, 49, 22, 55, 44, 54, 58, 27, 31, 14, 45, 48, 50, 42, 53, 33, 11, 21, 34, 75, 41, 6, 52, 69, 2, 40, 25, 56, 68, 1, 16, 63, 73, 5, 4, 39, 32, 18, 72, 17, 19, 36, 37, 9","5","13807780"
"72, 53, 68, 30, 6, 71, 2, 57, 29, 39, 60, 62, 46, 8, 40, 75, 16, 28, 23, 12, 61, 33, 63, 67, 11, 19, 73, 14, 52, 25, 56, 59, 24, 34, 55, 21, 74, 1, 32, 31, 69, 42, 36, 26, 3, 27, 9, 35, 47, 15, 45, 7, 5, 44, 70, 17, 64, 43, 51, 20, 10, 48, 38, 41, 65, 37, 22, 66, 18, 50, 54, 13, 49, 58, 4","20, 7, 58, 72, 62, 34, 1, 53, 46, 30, 64, 12, 41, 50, 42, 10, 66, 11, 19, 73, 29, 52, 9, 71, 45, 31, 15, 63, 24, 18, 5, 67, 44, 23, 37, 54, 26, 59, 57, 65, 43, 47, 51, 49, 70, 8, 3, 25, 28, 74, 16, 68, 40, 55, 13, 6, 33, 38, 35, 75, 21, 69, 39, 32, 14, 27, 56, 60, 61, 36, 4, 17, 22, 48, 2","1","13807780"
"19, 8, 54, 57, 1, 33, 24, 5, 22, 59, 20, 66, 65, 39, 30, 69, 16, 2, 34, 75, 60, 6, 68, 56, 10, 32, 44, 15, 40, 3, 48, 51, 61, 4, 50, 67, 21, 47, 62, 73, 28, 52, 25, 17, 43, 13, 70, 26, 7, 37, 45, 23, 38, 18, 27, 42, 29, 58, 31, 11, 74, 71, 46, 41, 14, 35, 64, 49, 12, 53, 63, 55, 9, 36, 72","17, 65, 57, 34, 12, 4, 50, 62, 25, 75, 26, 59, 49, 54, 24, 46, 38, 30, 19, 5, 11, 9, 13, 2, 71, 29, 60, 8, 23, 39, 32, 64, 40, 52, 18, 47, 55, 72, 14, 56, 68, 61, 44, 28, 53, 33, 15, 16, 31, 35, 63, 43, 45, 73, 20, 66, 58, 37, 3, 70, 48, 41, 27, 10, 36, 51, 6, 42, 1, 22, 69, 21, 7, 67, 74","6","13807780"
"9, 42, 50, 40, 21, 35, 38, 67, 31, 53, 12, 61, 45, 71, 6, 65, 17, 39, 10, 8, 66, 25, 62, 19, 20, 47, 63, 13, 54, 49, 30, 41, 74, 5, 15, 14, 75, 11, 55, 33, 48, 32, 3, 28, 70, 18, 56, 34, 36, 44, 24, 4, 23, 73, 37, 7, 59, 29, 58, 43, 51, 69, 52, 60, 64, 57, 72, 2, 16, 68, 27, 1, 26, 22, 46","73, 49, 4, 16, 65, 29, 33, 74, 53, 47, 63, 39, 48, 2, 38, 24, 26, 28, 37, 15, 34, 46, 59, 67, 27, 25, 3, 70, 6, 42, 8, 51, 10, 41, 36, 1, 66, 71, 9, 62, 14, 13, 57, 12, 75, 30, 58, 50, 23, 11, 7, 45, 61, 21, 52, 20, 43, 54, 44, 22, 69, 35, 55, 18, 72, 19, 60, 40, 68, 64, 5, 56, 17, 32, 31","4","13807780"
"67, 32, 20, 27, 74, 12, 34, 16, 57, 75, 23, 24, 19, 73, 21, 25, 37, 38, 51, 46, 55, 52, 70, 68, 18, 64, 11, 6, 8, 49, 17, 47, 56, 41, 36, 63, 39, 43, 33, 71, 4, 9, 30, 53, 48, 14, 40, 65, 26, 69, 59, 72, 3, 13, 54, 31, 10, 2, 62, 66, 28, 60, 1, 15, 58, 44, 5, 35, 50, 29, 22, 7, 42, 61, 45","35, 2, 64, 60, 12, 15, 69, 13, 58, 8, 26, 72, 32, 45, 5, 36, 41, 31, 33, 29, 52, 66, 7, 51, 50, 1, 22, 62, 49, 9, 30, 48, 74, 65, 54, 43, 42, 25, 27, 68, 70, 59, 28, 37, 73, 46, 47, 16, 71, 4, 24, 75, 56, 55, 19, 38, 17, 53, 3, 57, 44, 39, 20, 6, 34, 40, 23, 14, 61, 67, 10, 18, 11, 21, 63","6","13807780"
"62, 10, 70, 30, 4, 28, 19, 42, 3, 27, 68, 47, 18, 64, 6, 40, 49, 67, 20, 21, 39, 43, 45, 60, 61, 33, 58, 12, 37, 50, 63, 16, 41, 53, 24, 17, 22, 8, 73, 9, 36, 34, 23, 1, 48, 26, 54, 38, 11, 32, 66, 69, 5, 35, 15, 2, 72, 57, 13, 7, 55, 59, 56, 75, 65, 52, 25, 31, 74, 29, 71, 14, 44, 46, 51","33, 52, 5, 31, 44, 74, 2, 56, 7, 67, 41, 72, 47, 50, 37, 60, 43, 14, 11, 27, 63, 3, 35, 30, 73, 46, 24, 32, 9, 62, 61, 12, 59, 15, 23, 53, 16, 57, 48, 22, 18, 19, 39, 17, 25, 45, 1, 69, 42, 6, 65, 20, 34, 36, 4, 40, 58, 10, 38, 54, 75, 64, 21, 55, 49, 71, 28, 8, 13, 68, 70, 29, 51, 66, 26","4","13807780"
"15, 4, 43, 39, 20, 65, 36, 58, 34, 17, 21, 75, 14, 6, 13, 67, 47, 7, 69, 19, 38, 11, 41, 50, 33, 52, 12, 57, 10, 70, 26, 8, 56, 48, 44, 5, 45, 74, 61, 24, 46, 64, 54, 27, 1, 35, 25, 18, 2, 31, 66, 23, 62, 28, 71, 49, 60, 40, 22, 53, 9, 55, 73, 30, 16, 72, 29, 51, 32, 42, 59, 63, 37, 68, 3","29, 72, 62, 16, 54, 57, 61, 22, 2, 8, 17, 64, 21, 23, 36, 43, 63, 74, 58, 45, 65, 20, 46, 27, 11, 30, 24, 47, 39, 3, 6, 13, 9, 53, 15, 70, 32, 5, 10, 60, 35, 38, 12, 75, 25, 18, 67, 44, 1, 55, 28, 50, 26, 42, 4, 68, 48, 49, 14, 69, 66, 19, 34, 59, 71, 31, 52, 56, 37, 7, 73, 33, 41, 40, 51","3","13807780"
"74, 26, 59, 31, 62, 13, 22, 35, 61, 70, 19, 34, 52, 28, 58, 53, 36, 64, 6, 57, 4, 43, 47, 60, 8, 7, 12, 16, 18, 73, 37, 15, 63, 10, 25, 45, 48, 46, 14, 21, 51, 24, 68, 40, 5, 49, 42, 65, 67, 17, 56, 3, 75, 38, 69, 32, 33, 55, 44, 23, 29, 39, 30, 20, 11, 66, 72, 9, 27, 41, 2, 54, 1, 71, 50","33, 25, 29, 64, 35, 48, 8, 52, 40, 39, 56, 6, 12, 2, 65, 22, 4, 53, 23, 49, 47, 45, 19, 44, 10, 68, 34, 7, 30, 50, 75, 62, 66, 20, 61, 31, 5, 59, 3, 32, 18, 63, 71, 36, 9, 67, 73, 15, 14, 54, 70, 42, 1, 74, 43, 16, 28, 51, 55, 41, 46, 24, 58, 13, 37, 69, 27, 60, 72, 57, 26, 17, 38, 21, 11","5","13807780"
"11, 25, 36, 10, 32, 71, 41, 26, 39, 40, 61, 64, 1, 75, 56, 35, 5, 45, 9, 63, 69, 13, 34, 18, 47, 53, 52, 7, 59, 74, 42, 20, 66, 38, 8, 68, 23, 14, 28, 62, 6, 50, 16, 60, 17, 57, 67, 37, 48, 46, 24, 12, 54, 30, 55, 43, 4, 33, 22, 31, 19, 15, 72, 44, 70, 73, 2, 51, 29, 3, 65, 58, 27, 49, 21","59, 24, 55, 65, 19, 26, 6, 71, 34, 54, 42, 66, 58, 20, 25, 3, 32, 49, 27, 70, 18, 60, 36, 40, 44, 31, 7, 67, 51, 62, 13, 61, 10, 35, 9, 15, 28, 39, 5, 30, 50, 17, 64, 21, 57, 56, 43, 2, 53, 12, 29, 33, 16, 11, 45, 72, 37, 46, 38, 48, 69, 8, 68, 4, 75, 1, 22, 23, 47, 14, 74, 63, 41, 73, 52","5","13807780"
"29, 10, 75, 42, 70, 72, 5, 34, 66, 37, 16, 68, 69, 20, 39, 7, 63, 64, 22, 26, 36, 18, 46, 4, 13, 14, 31, 49, 59, 23, 54, 30, 11, 65, 2, 28, 71, 62, 61, 47, 12, 45, 44, 48, 40, 6, 73, 50, 24, 27, 9, 55, 74, 56, 38, 57, 3, 60, 21, 52, 1, 19, 53, 58, 51, 32, 35, 8, 25, 17, 67, 15, 41, 33, 43","25, 75, 60, 47, 2, 51, 58, 24, 70, 63, 69, 50, 16, 3, 5, 67, 42, 27, 46, 73, 33, 59, 38, 65, 35, 43, 40, 54, 49, 64, 17, 29, 48, 12, 37, 1, 21, 13, 39, 72, 61, 14, 56, 18, 36, 11, 28, 53, 52, 6, 62, 8, 34, 23, 66, 4, 74, 68, 44, 19, 31, 55, 71, 41, 30, 57, 45, 26, 15, 32, 7, 9, 22, 10, 20","3","13807780"
"6, 16, 38, 46, 4, 20, 62, 53, 3, 27, 69, 39, 34, 7, 29, 32, 67, 66, 73, 19, 2, 17, 12, 71, 33, 18, 54, 11, 75, 64, 60, 72, 50, 63, 28, 40, 25, 36, 10, 21, 48, 31, 26, 58, 22, 57, 74, 15, 42, 24, 52, 23, 47, 9, 51, 65, 37, 35, 41, 1, 14, 5, 59, 13, 55, 8, 70, 45, 56, 30, 44, 61, 68, 49, 43","38, 22, 72, 35, 24, 25, 30, 3, 55, 1, 58, 16, 65, 59, 75, 27, 71, 5, 40, 32, 39, 64, 68, 46, 11, 69, 14, 36, 15, 9, 19, 21, 8, 23, 2, 31, 33, 52, 73, 12, 74, 49, 41, 56, 47, 29, 67, 28, 37, 63, 51, 10, 44, 48, 17, 61, 66, 13, 4, 45, 6, 62, 70, 60, 7, 20, 42, 50, 54, 43, 53, 26, 34, 57, 18","2","13807780"
"58, 42, 46, 10, 36, 73, 63, 4, 11, 71, 27, 6, 74, 67, 22, 14, 50, 66, 55, 69, 9, 51, 59, 16, 30, 60, 23, 17, 62, 2, 39, 54, 48, 8, 38, 47, 5, 35, 31, 13, 49, 1, 24, 53, 34, 18, 29, 70, 25, 7, 57, 33, 43, 26, 64, 21, 12, 28, 72, 56, 32, 75, 65, 61, 44, 20, 68, 40, 45, 19, 15, 37, 52, 3, 41","55, 11, 38, 59, 45, 26, 66, 9, 51, 17, 64, 40, 1, 20, 63, 44, 10, 57, 67, 13, 23, 29, 42, 3, 73, 52, 37, 35, 54, 5, 46, 18, 30, 28, 25, 75, 48, 69, 24, 16, 12, 65, 72, 2, 71, 6, 36, 39, 74, 70, 43, 50, 56, 58, 60, 41, 21, 27, 7, 31, 22, 53, 62, 68, 14, 49, 34, 4, 47, 32, 8, 33, 61, 19, 15","2","13807780"
"68, 1, 24, 36, 41, 8, 10, 51, 52, 11, 13, 67, 14, 5, 49, 31, 66, 15, 34, 23, 65, 53, 6, 72, 22, 37, 75, 2, 63, 42, 46, 18, 3, 62, 4, 55, 60, 32, 57, 58, 29, 69, 74, 59, 39, 56, 61, 64, 40, 20, 44, 28, 19, 30, 7, 16, 27, 48, 43, 12, 33, 45, 70, 50, 25, 21, 73, 35, 9, 38, 26, 17, 71, 54, 47","57, 27, 65, 46, 50, 56, 1, 66, 40, 53, 62, 44, 58, 52, 18, 67, 71, 29, 36, 47, 75, 30, 63, 24, 28, 5, 19, 22, 15, 37, 64, 72, 35, 51, 32, 61, 73, 43, 59, 11, 2, 31, 6, 39, 38, 74, 12, 7, 55, 54, 10, 23, 16, 3, 34, 14, 25, 41, 21, 13, 8, 26, 69, 33, 17, 9, 42, 68, 60, 48, 20, 45, 4, 70, 49","4","13807780"
