"sigma_o","sigma_x","Number of Components","Seed"
"3, 64, 16, 67, 48, 96, 58, 66, 51, 82, 11, 39, 41, 79, 17, 33, 9, 54, 99, 23, 68, 21, 40, 47, 97, 94, 65, 56, 44, 28, 20, 42, 78, 93, 18, 71, 72, 63, 55, 13, 76, 60, 80, 90, 38, 8, 85, 98, 19, 92, 84, 81, 6, 45, 74, 62, 75, 27, 46, 29, 7, 34, 4, 91, 22, 59, 83, 1, 57, 14, 50, 5, 77, 43, 2, 70, 86, 69, 53, 31, 35, 49, 52, 88, 32, 100, 15, 36, 37, 26, 12, 25, 89, 30, 87, 24, 95, 61, 73, 10","79, 33, 3, 38, 74, 94, 36, 35, 15, 58, 37, 96, 6, 17, 87, 43, 57, 71, 78, 10, 29, 39, 51, 18, 14, 8, 84, 42, 61, 2, 81, 31, 53, 85, 22, 65, 5, 72, 21, 47, 54, 1, 63, 23, 59, 48, 83, 13, 7, 91, 97, 12, 55, 70, 24, 40, 92, 50, 98, 44, 82, 41, 27, 95, 62, 73, 52, 67, 99, 93, 9, 32, 60, 89, 86, 19, 77, 28, 25, 16, 90, 100, 64, 68, 80, 56, 49, 46, 34, 30, 26, 45, 11, 66, 88, 76, 4, 75, 20, 69","4","16581669"
"49, 82, 79, 81, 56, 17, 39, 46, 42, 61, 83, 94, 86, 73, 2, 59, 55, 26, 93, 53, 92, 84, 100, 43, 90, 15, 31, 19, 54, 97, 30, 63, 12, 68, 51, 98, 3, 35, 27, 45, 5, 11, 50, 16, 1, 99, 66, 62, 74, 29, 41, 57, 6, 91, 65, 23, 20, 13, 34, 69, 22, 24, 75, 89, 67, 80, 21, 95, 4, 64, 25, 7, 36, 60, 58, 78, 14, 38, 48, 44, 47, 77, 32, 85, 52, 18, 10, 88, 76, 37, 40, 28, 71, 33, 87, 9, 72, 70, 8, 96","89, 72, 99, 48, 6, 85, 75, 35, 3, 91, 56, 50, 42, 36, 57, 45, 33, 70, 38, 15, 64, 97, 23, 86, 4, 30, 34, 25, 40, 93, 2, 59, 10, 100, 27, 94, 65, 69, 7, 74, 88, 26, 20, 31, 82, 53, 24, 1, 60, 5, 8, 9, 76, 28, 84, 41, 13, 58, 68, 17, 51, 90, 78, 71, 95, 83, 92, 52, 55, 67, 37, 11, 62, 54, 19, 46, 66, 16, 77, 80, 43, 98, 22, 73, 12, 79, 61, 32, 96, 49, 21, 14, 39, 87, 47, 44, 18, 29, 63, 81","3","16581669"
"34, 42, 50, 66, 89, 57, 79, 29, 37, 36, 100, 44, 87, 3, 78, 51, 84, 94, 9, 10, 40, 35, 98, 62, 43, 47, 59, 81, 20, 99, 76, 69, 5, 80, 25, 26, 72, 74, 18, 88, 39, 53, 77, 11, 15, 58, 60, 17, 19, 27, 41, 12, 30, 6, 68, 83, 1, 46, 56, 95, 70, 61, 52, 7, 71, 63, 54, 91, 86, 16, 90, 14, 24, 48, 2, 93, 8, 96, 49, 55, 38, 4, 28, 22, 21, 45, 67, 64, 97, 75, 31, 65, 23, 82, 92, 32, 73, 85, 33, 13","63, 68, 14, 92, 55, 13, 12, 51, 75, 66, 94, 99, 90, 2, 41, 58, 54, 3, 4, 95, 61, 44, 46, 73, 59, 8, 81, 89, 71, 62, 38, 20, 87, 26, 69, 98, 36, 42, 82, 22, 97, 34, 86, 45, 50, 33, 48, 85, 18, 7, 53, 72, 100, 39, 31, 56, 10, 60, 67, 1, 57, 77, 91, 6, 80, 21, 52, 83, 43, 24, 64, 30, 16, 9, 65, 29, 76, 47, 25, 27, 5, 17, 93, 15, 88, 84, 49, 74, 35, 37, 40, 19, 32, 70, 28, 79, 11, 23, 96, 78","5","16581669"
"2, 52, 74, 38, 11, 42, 64, 31, 46, 72, 29, 95, 21, 3, 41, 62, 22, 44, 6, 4, 5, 8, 97, 58, 19, 14, 36, 93, 28, 53, 32, 88, 61, 43, 82, 37, 80, 35, 99, 30, 100, 98, 50, 63, 45, 39, 67, 40, 68, 18, 55, 15, 13, 24, 34, 66, 48, 25, 70, 92, 57, 59, 87, 69, 16, 10, 17, 90, 49, 96, 20, 76, 9, 1, 27, 89, 75, 78, 60, 26, 12, 83, 33, 71, 81, 7, 85, 91, 51, 79, 47, 56, 65, 54, 77, 73, 23, 86, 94, 84","95, 35, 37, 98, 61, 2, 24, 64, 40, 54, 48, 86, 58, 7, 72, 52, 19, 89, 91, 14, 18, 81, 39, 65, 5, 50, 44, 99, 63, 20, 27, 1, 33, 79, 78, 11, 32, 28, 92, 60, 38, 69, 42, 73, 74, 22, 10, 29, 71, 62, 47, 75, 70, 36, 80, 59, 90, 51, 16, 76, 85, 93, 83, 56, 46, 88, 8, 34, 3, 57, 43, 12, 21, 82, 77, 4, 9, 45, 67, 55, 17, 30, 31, 96, 97, 68, 100, 49, 87, 6, 15, 26, 25, 41, 53, 66, 84, 23, 13, 94","3","16581669"
"38, 15, 8, 97, 53, 83, 30, 23, 17, 70, 57, 58, 85, 39, 88, 41, 46, 44, 36, 73, 10, 28, 20, 63, 66, 71, 50, 22, 47, 69, 77, 96, 51, 31, 25, 42, 49, 32, 98, 14, 11, 89, 86, 29, 2, 91, 16, 40, 64, 60, 35, 9, 80, 12, 7, 100, 68, 65, 56, 13, 48, 75, 33, 76, 67, 95, 55, 34, 78, 61, 3, 81, 5, 84, 18, 54, 26, 74, 59, 1, 37, 94, 99, 45, 6, 72, 87, 82, 19, 24, 62, 27, 21, 43, 79, 92, 52, 90, 93, 4","72, 74, 2, 22, 78, 61, 94, 4, 67, 90, 95, 1, 24, 97, 49, 54, 52, 27, 79, 57, 56, 63, 32, 81, 100, 9, 26, 10, 16, 88, 14, 35, 21, 37, 30, 3, 40, 34, 50, 84, 65, 98, 91, 85, 58, 64, 93, 92, 62, 46, 12, 55, 60, 68, 13, 15, 80, 77, 41, 51, 86, 36, 70, 82, 48, 96, 23, 20, 44, 83, 73, 29, 38, 53, 17, 25, 69, 99, 45, 7, 76, 39, 89, 66, 28, 42, 33, 43, 18, 59, 71, 5, 6, 11, 75, 8, 31, 47, 87, 19","8","16581669"
"37, 43, 78, 5, 71, 30, 90, 27, 81, 68, 77, 89, 40, 13, 54, 23, 10, 99, 7, 88, 2, 100, 8, 3, 32, 39, 24, 94, 79, 51, 14, 65, 57, 70, 44, 16, 74, 34, 76, 53, 95, 6, 50, 28, 31, 61, 86, 96, 69, 67, 29, 73, 1, 36, 47, 25, 9, 62, 85, 45, 20, 41, 15, 11, 22, 59, 64, 21, 63, 97, 18, 55, 84, 80, 91, 17, 42, 98, 58, 75, 82, 93, 4, 35, 26, 38, 33, 60, 83, 56, 87, 46, 48, 66, 92, 72, 52, 19, 12, 49","80, 13, 35, 21, 61, 78, 98, 6, 42, 38, 58, 23, 66, 41, 70, 28, 83, 64, 67, 20, 1, 72, 50, 55, 17, 10, 36, 73, 45, 5, 32, 51, 89, 37, 57, 68, 43, 75, 4, 2, 65, 40, 18, 33, 62, 19, 46, 31, 52, 79, 81, 99, 60, 71, 16, 14, 77, 95, 12, 29, 86, 11, 49, 93, 44, 24, 85, 7, 3, 27, 74, 53, 34, 39, 100, 54, 9, 92, 25, 59, 26, 47, 76, 15, 94, 8, 30, 56, 87, 91, 88, 84, 63, 69, 82, 90, 96, 48, 22, 97","3","16581669"
"97, 65, 19, 2, 64, 37, 95, 66, 77, 4, 18, 72, 42, 93, 60, 34, 76, 62, 84, 12, 87, 43, 80, 47, 32, 94, 11, 81, 7, 55, 74, 21, 89, 56, 85, 20, 52, 48, 83, 39, 40, 82, 46, 30, 99, 75, 44, 88, 92, 69, 9, 3, 90, 10, 5, 58, 51, 98, 17, 27, 22, 25, 31, 45, 96, 54, 57, 6, 59, 26, 61, 15, 14, 91, 78, 8, 41, 68, 29, 71, 79, 33, 50, 24, 16, 36, 63, 23, 35, 13, 86, 1, 73, 67, 38, 70, 53, 49, 28, 100","7, 37, 5, 96, 87, 46, 27, 23, 56, 86, 25, 22, 58, 8, 80, 12, 54, 24, 67, 41, 36, 3, 100, 26, 1, 30, 42, 32, 14, 59, 76, 4, 72, 90, 75, 69, 74, 45, 65, 16, 97, 35, 19, 62, 70, 43, 48, 78, 73, 83, 40, 77, 17, 71, 91, 20, 88, 33, 52, 39, 81, 55, 18, 63, 9, 31, 34, 2, 93, 13, 53, 66, 29, 10, 6, 89, 95, 44, 61, 84, 38, 98, 68, 11, 50, 79, 64, 15, 94, 47, 82, 49, 92, 21, 51, 57, 60, 99, 85, 28","6","16581669"
"74, 96, 97, 27, 59, 34, 68, 30, 54, 1, 99, 72, 67, 47, 41, 45, 61, 42, 48, 73, 13, 91, 64, 92, 19, 8, 66, 52, 63, 60, 77, 38, 80, 81, 86, 24, 85, 56, 35, 75, 55, 12, 5, 9, 33, 79, 69, 31, 88, 89, 78, 21, 23, 57, 76, 71, 84, 53, 93, 11, 15, 51, 2, 87, 82, 62, 83, 49, 43, 18, 28, 94, 100, 26, 10, 58, 95, 50, 70, 90, 20, 4, 22, 6, 44, 46, 36, 29, 37, 3, 25, 7, 17, 98, 39, 14, 32, 16, 65, 40","46, 2, 71, 92, 73, 82, 43, 34, 37, 80, 55, 45, 77, 49, 5, 30, 27, 96, 40, 57, 24, 11, 54, 91, 70, 63, 87, 100, 94, 6, 26, 79, 13, 20, 74, 84, 32, 75, 64, 14, 28, 39, 36, 68, 22, 56, 48, 51, 35, 72, 62, 10, 69, 4, 33, 16, 99, 3, 9, 78, 1, 90, 21, 83, 95, 97, 25, 29, 58, 50, 47, 98, 60, 59, 65, 53, 17, 93, 67, 66, 19, 12, 76, 52, 23, 18, 85, 42, 89, 15, 86, 41, 38, 88, 81, 61, 7, 31, 44, 8","5","16581669"
"75, 79, 98, 33, 81, 100, 61, 68, 9, 92, 40, 14, 24, 76, 95, 60, 35, 87, 62, 20, 93, 45, 51, 63, 52, 25, 8, 89, 27, 5, 69, 90, 36, 77, 1, 67, 73, 78, 50, 91, 34, 31, 53, 88, 97, 54, 74, 16, 29, 86, 15, 13, 19, 21, 12, 3, 80, 26, 96, 23, 59, 55, 22, 10, 18, 11, 83, 6, 85, 48, 37, 7, 71, 47, 43, 46, 28, 72, 39, 41, 99, 56, 66, 94, 17, 70, 42, 82, 64, 38, 57, 2, 32, 4, 58, 84, 44, 65, 30, 49","96, 70, 91, 92, 46, 21, 22, 81, 32, 18, 54, 62, 17, 25, 3, 82, 1, 12, 7, 52, 88, 63, 73, 23, 38, 100, 33, 30, 10, 74, 26, 39, 75, 56, 57, 68, 5, 44, 71, 59, 90, 76, 86, 51, 60, 15, 11, 29, 8, 78, 41, 53, 66, 69, 47, 34, 43, 19, 37, 36, 20, 13, 99, 67, 31, 94, 27, 61, 72, 35, 28, 93, 95, 89, 14, 50, 65, 45, 84, 97, 98, 48, 80, 40, 83, 24, 2, 79, 4, 9, 42, 49, 64, 16, 6, 55, 58, 77, 87, 85","3","16581669"
"22, 66, 53, 47, 25, 52, 35, 2, 9, 43, 33, 46, 34, 16, 81, 31, 77, 63, 17, 48, 84, 75, 12, 3, 49, 69, 98, 62, 4, 87, 71, 23, 50, 67, 18, 96, 40, 60, 94, 89, 11, 26, 99, 21, 97, 64, 73, 80, 39, 74, 83, 86, 54, 68, 42, 20, 100, 24, 79, 5, 78, 88, 55, 28, 95, 36, 8, 59, 32, 41, 14, 37, 15, 76, 82, 85, 44, 58, 1, 70, 7, 57, 65, 61, 27, 30, 38, 93, 56, 91, 72, 90, 92, 13, 10, 45, 29, 51, 19, 6","21, 77, 12, 69, 82, 92, 91, 57, 98, 70, 74, 32, 59, 23, 38, 95, 22, 86, 9, 41, 76, 8, 50, 40, 45, 26, 62, 66, 100, 93, 61, 36, 5, 18, 13, 20, 67, 71, 3, 56, 47, 10, 2, 31, 73, 54, 19, 68, 44, 30, 29, 37, 17, 75, 52, 87, 72, 34, 96, 83, 42, 16, 81, 43, 4, 85, 39, 35, 24, 28, 90, 46, 88, 97, 33, 15, 25, 6, 11, 65, 27, 58, 78, 49, 79, 51, 14, 7, 64, 84, 80, 1, 99, 89, 94, 60, 53, 48, 55, 63","5","16581669"
"2, 33, 3, 89, 26, 39, 4, 91, 64, 47, 74, 32, 90, 30, 22, 58, 56, 25, 1, 95, 42, 69, 62, 6, 63, 15, 53, 17, 11, 37, 66, 73, 79, 51, 24, 92, 77, 96, 49, 18, 41, 35, 88, 38, 40, 82, 29, 10, 84, 20, 12, 36, 78, 71, 83, 54, 27, 52, 23, 8, 65, 34, 59, 97, 5, 9, 100, 14, 48, 43, 94, 93, 98, 13, 55, 67, 61, 31, 21, 86, 75, 70, 46, 7, 57, 87, 80, 60, 99, 76, 44, 72, 85, 68, 16, 28, 50, 19, 81, 45","13, 11, 98, 88, 97, 37, 76, 99, 3, 31, 40, 81, 89, 73, 83, 48, 90, 78, 42, 52, 38, 61, 24, 94, 82, 43, 58, 53, 60, 69, 25, 96, 71, 86, 6, 8, 68, 64, 93, 22, 4, 80, 85, 19, 47, 26, 75, 50, 54, 44, 7, 18, 16, 55, 84, 33, 9, 66, 10, 100, 77, 41, 1, 32, 91, 51, 56, 2, 5, 95, 36, 57, 35, 12, 67, 65, 14, 21, 15, 87, 63, 28, 45, 23, 30, 46, 34, 92, 79, 70, 72, 17, 59, 27, 20, 62, 39, 29, 74, 49","2","16581669"
"55, 14, 84, 51, 16, 87, 44, 67, 56, 98, 63, 13, 26, 11, 65, 27, 83, 78, 90, 46, 100, 31, 20, 38, 77, 36, 74, 18, 79, 5, 15, 23, 1, 54, 21, 89, 60, 64, 71, 57, 39, 2, 92, 86, 75, 81, 96, 19, 22, 52, 29, 40, 73, 37, 7, 91, 95, 12, 80, 45, 10, 69, 88, 32, 53, 4, 33, 49, 62, 28, 25, 72, 94, 82, 59, 9, 43, 8, 41, 34, 68, 3, 93, 97, 76, 85, 48, 30, 58, 50, 24, 42, 35, 66, 17, 61, 6, 47, 70, 99","84, 73, 40, 52, 62, 76, 22, 11, 96, 9, 10, 44, 17, 55, 14, 35, 25, 5, 63, 69, 30, 58, 29, 83, 71, 66, 28, 92, 26, 21, 70, 87, 15, 6, 53, 7, 34, 13, 46, 3, 33, 51, 100, 12, 77, 93, 82, 39, 43, 41, 36, 47, 64, 45, 24, 31, 8, 50, 57, 49, 72, 75, 54, 56, 91, 74, 42, 20, 67, 61, 81, 65, 18, 60, 23, 98, 80, 59, 78, 37, 19, 99, 68, 16, 1, 89, 27, 38, 79, 90, 95, 32, 97, 86, 88, 94, 2, 48, 85, 4","6","16581669"
"81, 39, 47, 88, 37, 18, 29, 30, 85, 6, 35, 69, 61, 2, 36, 48, 28, 79, 25, 1, 34, 94, 3, 49, 78, 65, 53, 26, 64, 67, 5, 13, 87, 15, 73, 97, 63, 55, 17, 27, 96, 77, 93, 66, 23, 11, 24, 50, 10, 92, 72, 45, 59, 90, 46, 99, 76, 33, 12, 8, 21, 83, 31, 75, 95, 57, 41, 9, 52, 70, 16, 32, 56, 98, 54, 84, 74, 89, 43, 38, 100, 19, 42, 40, 51, 82, 71, 62, 58, 22, 80, 68, 60, 7, 86, 91, 44, 4, 14, 20","54, 79, 88, 7, 69, 14, 25, 48, 43, 53, 59, 99, 71, 98, 91, 16, 72, 61, 83, 63, 29, 97, 77, 78, 3, 1, 11, 46, 31, 39, 87, 41, 56, 19, 92, 64, 100, 65, 38, 15, 21, 58, 45, 57, 47, 95, 17, 84, 12, 50, 37, 2, 55, 93, 86, 8, 32, 42, 75, 68, 74, 60, 81, 20, 35, 85, 9, 18, 62, 80, 13, 96, 36, 6, 66, 23, 26, 49, 44, 52, 5, 82, 22, 67, 89, 10, 51, 94, 73, 70, 34, 24, 33, 40, 76, 28, 4, 90, 27, 30","5","16581669"
"97, 15, 19, 99, 42, 32, 45, 51, 4, 84, 81, 5, 59, 98, 21, 47, 17, 64, 8, 46, 75, 68, 20, 43, 61, 37, 79, 65, 82, 70, 74, 67, 12, 100, 53, 22, 6, 90, 26, 16, 18, 95, 29, 56, 1, 34, 24, 38, 27, 31, 57, 2, 13, 78, 48, 85, 89, 7, 49, 91, 94, 55, 58, 50, 93, 63, 71, 14, 54, 10, 25, 86, 28, 80, 83, 69, 77, 39, 36, 9, 23, 41, 52, 92, 87, 44, 76, 72, 30, 96, 35, 3, 33, 62, 66, 88, 60, 73, 11, 40","50, 14, 23, 16, 68, 39, 37, 28, 41, 46, 55, 6, 83, 13, 62, 74, 38, 84, 94, 79, 11, 35, 26, 42, 96, 44, 99, 66, 86, 64, 81, 40, 93, 43, 63, 12, 47, 87, 48, 5, 69, 65, 71, 61, 51, 4, 76, 33, 21, 10, 100, 91, 30, 60, 7, 75, 58, 59, 8, 56, 97, 95, 34, 31, 29, 92, 82, 72, 57, 20, 18, 53, 19, 52, 49, 25, 24, 27, 32, 98, 17, 3, 9, 54, 22, 90, 80, 2, 89, 70, 45, 67, 1, 85, 78, 77, 88, 15, 36, 73","6","16581669"
"95, 5, 96, 84, 33, 36, 54, 21, 65, 85, 22, 18, 27, 98, 42, 44, 52, 83, 77, 38, 20, 24, 60, 74, 10, 35, 55, 68, 45, 12, 53, 89, 91, 57, 16, 40, 14, 72, 29, 47, 1, 8, 88, 37, 19, 17, 3, 15, 76, 80, 51, 34, 6, 82, 79, 69, 49, 92, 30, 28, 94, 78, 99, 43, 11, 81, 64, 9, 86, 46, 62, 23, 67, 97, 48, 61, 39, 4, 63, 73, 50, 66, 90, 13, 93, 56, 75, 7, 70, 100, 41, 26, 25, 59, 31, 2, 32, 87, 71, 58","79, 30, 9, 23, 93, 31, 77, 71, 64, 27, 97, 78, 47, 40, 65, 53, 85, 15, 3, 80, 76, 92, 49, 43, 34, 84, 73, 98, 17, 61, 35, 99, 52, 41, 12, 11, 74, 96, 44, 88, 56, 90, 94, 66, 13, 81, 33, 21, 60, 25, 87, 16, 86, 6, 72, 26, 39, 45, 75, 14, 50, 83, 54, 28, 22, 37, 19, 20, 48, 69, 55, 89, 68, 38, 67, 24, 95, 62, 18, 100, 91, 4, 46, 59, 2, 82, 42, 1, 51, 10, 32, 5, 8, 58, 70, 63, 29, 7, 36, 57","5","16581669"
"78, 19, 1, 30, 9, 94, 60, 96, 59, 70, 46, 7, 86, 68, 92, 16, 36, 23, 51, 95, 47, 80, 35, 42, 79, 13, 67, 56, 34, 45, 10, 89, 33, 5, 12, 61, 97, 69, 99, 98, 3, 17, 87, 28, 25, 22, 11, 15, 48, 85, 50, 41, 38, 83, 84, 91, 39, 27, 90, 49, 81, 58, 53, 82, 93, 43, 88, 31, 72, 44, 4, 20, 29, 2, 75, 6, 54, 66, 74, 18, 71, 32, 62, 26, 52, 73, 77, 8, 57, 100, 64, 24, 65, 76, 21, 55, 37, 63, 14, 40","97, 44, 98, 74, 61, 6, 90, 80, 2, 14, 39, 93, 96, 26, 62, 23, 60, 55, 8, 88, 7, 47, 19, 45, 30, 66, 21, 46, 27, 58, 63, 57, 92, 50, 11, 82, 13, 43, 79, 28, 95, 72, 81, 59, 38, 17, 10, 76, 25, 70, 49, 51, 71, 31, 94, 89, 9, 87, 68, 32, 86, 16, 15, 99, 5, 41, 29, 73, 4, 56, 67, 78, 42, 33, 91, 77, 3, 75, 52, 22, 48, 37, 24, 18, 100, 84, 69, 83, 36, 35, 85, 40, 54, 20, 1, 34, 64, 53, 65, 12","5","16581669"
"28, 65, 23, 15, 56, 29, 92, 49, 4, 89, 71, 46, 26, 57, 87, 54, 55, 67, 84, 69, 13, 96, 78, 61, 7, 73, 36, 24, 12, 76, 18, 99, 88, 72, 85, 100, 83, 44, 14, 5, 20, 40, 3, 41, 79, 47, 59, 10, 60, 90, 81, 43, 9, 6, 63, 50, 75, 97, 48, 98, 58, 94, 8, 2, 35, 62, 68, 38, 45, 53, 25, 1, 95, 32, 42, 52, 91, 11, 51, 27, 77, 80, 34, 21, 19, 93, 30, 86, 39, 16, 82, 22, 33, 17, 64, 37, 66, 74, 31, 70","30, 66, 88, 2, 22, 56, 29, 6, 24, 86, 92, 74, 79, 16, 65, 41, 31, 94, 93, 8, 58, 76, 23, 38, 44, 70, 45, 11, 1, 57, 32, 19, 82, 46, 53, 78, 26, 91, 60, 20, 5, 73, 34, 67, 15, 97, 35, 64, 61, 47, 43, 62, 68, 96, 54, 17, 9, 39, 33, 69, 63, 12, 71, 52, 21, 48, 83, 95, 84, 14, 13, 90, 27, 72, 51, 25, 4, 80, 49, 98, 75, 3, 50, 85, 55, 42, 28, 77, 10, 18, 37, 100, 59, 36, 40, 89, 99, 7, 87, 81","5","16581669"
"30, 45, 50, 38, 3, 51, 60, 21, 20, 49, 70, 24, 64, 74, 78, 95, 94, 5, 56, 69, 35, 42, 88, 61, 62, 54, 29, 44, 17, 66, 16, 41, 28, 83, 10, 40, 22, 81, 97, 86, 18, 93, 7, 47, 57, 12, 80, 72, 99, 1, 26, 19, 15, 23, 14, 37, 68, 59, 8, 67, 100, 63, 90, 39, 98, 43, 91, 92, 82, 25, 65, 13, 9, 87, 55, 76, 75, 6, 85, 34, 2, 33, 77, 48, 11, 36, 71, 73, 84, 89, 31, 52, 27, 53, 58, 46, 32, 79, 4, 96","10, 87, 38, 14, 79, 63, 21, 47, 85, 6, 74, 45, 4, 32, 98, 48, 13, 44, 84, 50, 52, 24, 91, 27, 51, 55, 43, 97, 29, 15, 57, 19, 35, 40, 76, 41, 17, 77, 46, 95, 88, 2, 72, 81, 89, 96, 53, 94, 16, 56, 7, 28, 39, 62, 59, 8, 80, 65, 25, 22, 82, 69, 83, 26, 12, 75, 20, 49, 71, 66, 67, 54, 23, 100, 34, 90, 1, 60, 64, 9, 5, 93, 61, 99, 36, 30, 18, 3, 92, 33, 37, 68, 73, 70, 78, 42, 58, 11, 86, 31","2","16581669"
"23, 70, 15, 9, 3, 54, 10, 60, 53, 40, 5, 73, 81, 61, 26, 82, 48, 75, 30, 77, 11, 47, 89, 97, 68, 90, 96, 7, 19, 46, 41, 49, 80, 20, 25, 88, 65, 78, 29, 98, 79, 69, 63, 85, 31, 99, 33, 12, 94, 95, 83, 84, 14, 43, 21, 28, 71, 57, 35, 13, 24, 91, 55, 38, 39, 66, 100, 74, 44, 64, 45, 42, 16, 59, 22, 2, 17, 56, 8, 51, 4, 34, 52, 32, 62, 72, 37, 92, 93, 67, 50, 76, 18, 6, 87, 1, 86, 27, 58, 36","33, 32, 93, 77, 5, 73, 70, 63, 15, 27, 39, 75, 85, 84, 30, 50, 66, 2, 42, 9, 81, 38, 90, 98, 36, 12, 13, 94, 65, 21, 64, 48, 46, 56, 45, 4, 6, 20, 34, 7, 89, 86, 96, 14, 35, 62, 60, 11, 69, 58, 68, 53, 54, 83, 17, 57, 91, 29, 92, 1, 37, 18, 88, 10, 78, 67, 72, 51, 19, 79, 44, 3, 99, 55, 49, 74, 47, 31, 24, 87, 41, 25, 16, 28, 8, 97, 82, 23, 76, 52, 43, 80, 22, 71, 59, 61, 26, 40, 95, 100","5","16581669"
"19, 69, 93, 74, 61, 35, 85, 75, 1, 96, 98, 88, 46, 84, 90, 10, 79, 76, 3, 100, 49, 36, 83, 45, 62, 89, 25, 5, 13, 18, 32, 99, 68, 71, 67, 28, 94, 41, 12, 56, 78, 2, 51, 24, 14, 31, 60, 77, 64, 34, 55, 7, 11, 63, 58, 20, 95, 48, 53, 9, 97, 92, 72, 16, 87, 43, 17, 52, 23, 37, 50, 8, 59, 39, 70, 73, 22, 6, 40, 27, 66, 21, 65, 44, 42, 29, 80, 30, 38, 15, 47, 26, 57, 82, 33, 4, 91, 86, 54, 81","71, 23, 91, 27, 38, 43, 54, 53, 10, 5, 22, 68, 1, 58, 12, 36, 16, 19, 70, 13, 66, 81, 48, 46, 9, 79, 98, 56, 82, 6, 42, 72, 32, 49, 51, 87, 20, 60, 88, 64, 100, 75, 8, 83, 39, 41, 99, 80, 61, 63, 62, 77, 52, 85, 29, 67, 35, 25, 95, 50, 92, 18, 2, 40, 34, 47, 65, 31, 15, 96, 69, 73, 86, 44, 90, 89, 78, 97, 4, 84, 33, 28, 3, 11, 37, 76, 45, 93, 26, 59, 17, 24, 14, 21, 7, 57, 30, 74, 94, 55","4","16581669"
"68, 21, 33, 78, 47, 50, 55, 11, 22, 4, 53, 80, 18, 62, 25, 32, 98, 15, 61, 56, 72, 29, 79, 46, 48, 44, 6, 19, 71, 30, 70, 41, 82, 24, 28, 39, 74, 91, 92, 3, 90, 85, 52, 26, 27, 13, 8, 31, 66, 67, 58, 23, 59, 60, 94, 14, 81, 87, 99, 51, 10, 75, 43, 76, 1, 100, 5, 45, 84, 38, 42, 34, 93, 65, 83, 49, 20, 89, 97, 77, 64, 17, 57, 96, 63, 37, 95, 35, 86, 36, 73, 69, 16, 9, 2, 88, 40, 12, 54, 7","73, 38, 58, 37, 45, 22, 47, 31, 55, 94, 71, 67, 32, 12, 49, 69, 4, 79, 2, 46, 10, 54, 75, 26, 77, 11, 98, 23, 28, 33, 91, 82, 9, 72, 57, 53, 52, 18, 87, 61, 95, 93, 8, 48, 64, 96, 24, 14, 74, 50, 3, 78, 39, 1, 88, 51, 68, 70, 27, 41, 13, 29, 59, 17, 99, 35, 97, 85, 34, 62, 66, 86, 76, 44, 20, 42, 25, 19, 92, 21, 36, 5, 56, 43, 40, 15, 16, 6, 80, 7, 60, 63, 90, 81, 83, 65, 30, 89, 100, 84","2","16581669"
"4, 63, 79, 92, 28, 20, 84, 42, 53, 96, 69, 80, 89, 91, 66, 45, 9, 67, 6, 46, 14, 94, 23, 30, 50, 39, 26, 11, 49, 21, 41, 59, 38, 62, 71, 81, 93, 8, 27, 88, 85, 60, 52, 15, 17, 51, 68, 72, 16, 34, 1, 33, 74, 25, 22, 82, 12, 99, 32, 65, 40, 2, 24, 57, 10, 44, 54, 56, 37, 55, 48, 100, 3, 98, 73, 13, 29, 19, 83, 43, 76, 75, 87, 31, 47, 97, 58, 36, 5, 86, 35, 18, 78, 77, 64, 61, 70, 90, 95, 7","54, 28, 32, 21, 98, 81, 80, 89, 84, 90, 34, 94, 9, 100, 23, 16, 96, 85, 43, 37, 64, 45, 5, 42, 41, 50, 65, 60, 79, 7, 93, 26, 67, 74, 36, 11, 82, 48, 30, 75, 12, 14, 33, 47, 88, 71, 62, 91, 13, 1, 2, 72, 39, 46, 86, 49, 78, 17, 52, 51, 63, 70, 35, 40, 73, 10, 25, 97, 18, 57, 22, 87, 95, 59, 53, 15, 38, 77, 56, 55, 4, 76, 83, 27, 69, 44, 61, 68, 66, 92, 8, 31, 3, 24, 29, 99, 6, 58, 19, 20","4","16581669"
"73, 7, 55, 85, 50, 16, 66, 94, 36, 34, 10, 14, 75, 29, 46, 97, 28, 70, 81, 37, 64, 40, 49, 92, 93, 72, 11, 62, 59, 56, 76, 26, 65, 4, 38, 99, 19, 88, 35, 44, 84, 8, 100, 41, 63, 58, 79, 9, 60, 68, 12, 54, 18, 48, 47, 33, 22, 83, 51, 5, 77, 27, 2, 42, 67, 32, 74, 98, 95, 1, 43, 52, 61, 17, 21, 31, 89, 71, 69, 91, 96, 78, 23, 15, 45, 3, 80, 13, 39, 87, 57, 90, 6, 24, 25, 86, 20, 30, 53, 82","46, 81, 39, 83, 66, 8, 29, 57, 16, 1, 28, 45, 41, 30, 50, 68, 84, 58, 11, 79, 95, 25, 43, 54, 82, 92, 62, 26, 55, 71, 13, 60, 42, 14, 10, 33, 6, 4, 64, 78, 20, 73, 15, 18, 75, 49, 34, 96, 61, 27, 65, 97, 51, 63, 36, 53, 74, 88, 89, 93, 12, 87, 35, 37, 86, 31, 40, 48, 70, 2, 5, 91, 72, 32, 9, 94, 24, 59, 52, 56, 23, 98, 100, 99, 38, 47, 17, 90, 44, 77, 3, 22, 21, 80, 85, 69, 7, 19, 67, 76","2","16581669"
