"sigma_o","sigma_x","Number of Components","Seed"
"72, 58, 36, 38, 16, 61, 18, 9, 31, 14, 46, 3, 43, 57, 32, 30, 67, 62, 13, 27, 47, 4, 53, 22, 11, 28, 44, 29, 54, 42, 65, 37, 35, 19, 60, 73, 26, 49, 17, 6, 20, 70, 51, 45, 12, 10, 74, 75, 24, 66, 48, 25, 21, 39, 64, 59, 5, 15, 33, 52, 34, 8, 63, 68, 41, 23, 2, 50, 55, 7, 69, 1, 56, 40, 71","46, 1, 58, 57, 3, 68, 23, 56, 63, 21, 62, 13, 25, 28, 47, 27, 69, 14, 5, 44, 10, 40, 64, 72, 55, 59, 15, 41, 43, 50, 45, 74, 31, 4, 12, 52, 42, 36, 26, 18, 37, 48, 73, 49, 17, 65, 9, 8, 2, 19, 20, 70, 54, 33, 38, 35, 67, 6, 16, 7, 11, 60, 39, 75, 22, 71, 53, 34, 30, 24, 29, 66, 32, 51, 61","2","7325547"
"25, 21, 67, 48, 36, 64, 15, 27, 75, 20, 70, 22, 8, 56, 42, 74, 44, 62, 37, 30, 5, 73, 61, 34, 11, 57, 51, 71, 10, 17, 18, 6, 12, 59, 9, 54, 24, 32, 2, 53, 33, 63, 65, 39, 66, 52, 58, 46, 3, 13, 38, 7, 35, 43, 16, 50, 68, 23, 55, 40, 69, 47, 49, 14, 29, 72, 19, 41, 1, 26, 4, 45, 60, 28, 31","57, 40, 37, 49, 22, 41, 65, 67, 42, 55, 17, 68, 66, 3, 35, 51, 9, 31, 15, 21, 39, 13, 11, 54, 30, 4, 63, 48, 73, 23, 64, 70, 27, 43, 19, 46, 16, 34, 50, 52, 53, 10, 58, 32, 12, 28, 62, 56, 75, 26, 6, 69, 8, 47, 2, 25, 71, 14, 29, 1, 33, 24, 38, 61, 36, 18, 20, 74, 60, 59, 5, 72, 7, 45, 44","1","7325547"
"4, 28, 19, 1, 26, 9, 61, 58, 27, 29, 24, 2, 66, 50, 67, 44, 16, 54, 75, 5, 10, 34, 33, 11, 37, 56, 48, 63, 35, 40, 47, 38, 46, 13, 69, 31, 72, 52, 55, 73, 49, 71, 15, 57, 7, 23, 62, 32, 18, 21, 25, 70, 41, 20, 17, 51, 59, 68, 12, 42, 43, 74, 53, 30, 14, 64, 39, 60, 36, 45, 65, 6, 8, 22, 3","15, 3, 74, 72, 29, 11, 39, 38, 64, 20, 62, 50, 49, 46, 45, 21, 28, 30, 59, 35, 71, 70, 73, 8, 5, 2, 17, 7, 25, 48, 1, 60, 32, 41, 67, 69, 40, 44, 51, 56, 52, 54, 37, 33, 53, 65, 43, 18, 68, 6, 12, 55, 26, 57, 75, 4, 36, 22, 23, 61, 16, 24, 42, 66, 34, 9, 58, 13, 19, 27, 31, 47, 10, 63, 14","2","7325547"
"74, 9, 34, 35, 47, 45, 72, 7, 62, 56, 59, 60, 54, 33, 17, 61, 15, 26, 3, 32, 20, 67, 49, 64, 73, 1, 44, 63, 38, 75, 70, 11, 42, 13, 2, 24, 8, 29, 39, 6, 16, 57, 19, 14, 25, 43, 52, 58, 22, 41, 71, 55, 5, 31, 12, 21, 48, 18, 30, 51, 4, 65, 68, 10, 40, 69, 27, 23, 36, 53, 50, 37, 66, 46, 28","17, 44, 33, 70, 59, 3, 75, 55, 57, 22, 15, 74, 14, 54, 69, 42, 18, 2, 23, 37, 10, 32, 35, 26, 36, 72, 38, 50, 5, 65, 66, 43, 28, 41, 52, 64, 60, 73, 34, 4, 29, 24, 40, 49, 1, 46, 12, 21, 53, 9, 67, 48, 27, 68, 51, 71, 30, 25, 20, 6, 13, 7, 61, 56, 31, 58, 63, 45, 16, 39, 8, 19, 47, 62, 11","4","7325547"
"34, 5, 49, 26, 75, 17, 47, 68, 14, 2, 10, 69, 9, 65, 8, 59, 73, 30, 72, 39, 36, 25, 67, 52, 29, 28, 7, 66, 21, 4, 53, 63, 24, 3, 51, 71, 32, 55, 12, 41, 64, 54, 22, 56, 45, 50, 20, 37, 6, 74, 48, 23, 60, 44, 27, 70, 61, 43, 38, 19, 33, 46, 1, 13, 18, 16, 40, 57, 42, 35, 11, 58, 15, 62, 31","50, 44, 35, 12, 36, 52, 10, 22, 68, 29, 6, 39, 5, 21, 64, 45, 43, 8, 55, 61, 32, 30, 17, 15, 67, 75, 23, 65, 66, 27, 1, 60, 4, 41, 54, 47, 16, 49, 33, 56, 73, 69, 74, 48, 3, 57, 18, 40, 46, 38, 58, 7, 11, 71, 59, 19, 34, 70, 9, 25, 42, 62, 53, 24, 51, 28, 26, 14, 63, 31, 20, 2, 72, 37, 13","7","7325547"
"7, 27, 75, 5, 64, 39, 29, 12, 35, 19, 67, 25, 21, 32, 46, 41, 31, 50, 56, 28, 10, 54, 38, 15, 43, 1, 73, 69, 33, 2, 13, 52, 59, 37, 23, 44, 47, 36, 72, 3, 61, 60, 8, 68, 22, 11, 40, 6, 66, 70, 26, 62, 14, 9, 42, 48, 53, 55, 49, 20, 63, 58, 57, 24, 71, 16, 34, 4, 51, 18, 17, 45, 74, 30, 65","60, 17, 10, 48, 19, 8, 69, 75, 45, 39, 57, 35, 6, 5, 40, 47, 34, 23, 43, 1, 66, 63, 16, 3, 36, 14, 32, 59, 7, 30, 65, 12, 71, 31, 25, 21, 15, 49, 67, 72, 4, 2, 33, 73, 27, 53, 70, 22, 74, 50, 61, 44, 20, 24, 55, 62, 41, 18, 37, 68, 51, 26, 38, 42, 64, 58, 46, 28, 11, 56, 13, 9, 52, 29, 54","4","7325547"
"69, 72, 71, 34, 38, 60, 61, 33, 15, 35, 51, 41, 2, 19, 27, 54, 24, 8, 45, 11, 53, 42, 70, 37, 16, 5, 44, 12, 49, 63, 43, 65, 36, 68, 75, 23, 29, 56, 62, 73, 40, 48, 13, 58, 14, 32, 46, 59, 1, 67, 28, 22, 64, 50, 18, 17, 74, 47, 25, 21, 26, 31, 39, 57, 6, 66, 9, 20, 4, 52, 3, 7, 10, 55, 30","65, 36, 46, 43, 54, 22, 45, 7, 33, 38, 69, 14, 19, 6, 5, 8, 15, 30, 61, 63, 75, 67, 1, 23, 74, 29, 27, 20, 28, 17, 60, 73, 10, 3, 64, 71, 55, 21, 35, 56, 24, 68, 37, 42, 53, 59, 44, 34, 41, 58, 26, 25, 49, 72, 57, 51, 62, 48, 70, 39, 13, 52, 12, 50, 4, 32, 16, 11, 40, 47, 31, 2, 18, 9, 66","7","7325547"
"60, 70, 18, 58, 45, 48, 73, 38, 36, 10, 7, 22, 28, 59, 14, 56, 47, 42, 61, 29, 5, 67, 19, 6, 27, 57, 52, 31, 21, 3, 9, 15, 53, 50, 13, 35, 1, 75, 63, 44, 11, 40, 26, 65, 30, 51, 34, 32, 20, 66, 16, 24, 72, 55, 43, 2, 4, 41, 25, 12, 23, 71, 46, 74, 37, 33, 17, 49, 62, 8, 68, 54, 69, 39, 64","34, 16, 49, 41, 40, 58, 56, 22, 61, 26, 30, 1, 38, 6, 19, 13, 36, 68, 17, 20, 33, 53, 45, 72, 46, 29, 60, 73, 63, 54, 21, 52, 31, 43, 8, 7, 67, 24, 11, 35, 28, 51, 48, 14, 2, 32, 23, 4, 62, 64, 65, 5, 12, 50, 42, 37, 71, 66, 3, 10, 57, 39, 69, 25, 9, 74, 15, 27, 18, 75, 47, 55, 44, 70, 59","3","7325547"
"56, 29, 20, 46, 63, 73, 5, 71, 22, 1, 37, 10, 18, 45, 15, 30, 49, 43, 47, 28, 42, 2, 3, 24, 32, 44, 7, 17, 9, 4, 36, 12, 64, 62, 69, 39, 75, 52, 16, 57, 66, 13, 50, 58, 38, 68, 14, 72, 55, 59, 11, 53, 25, 74, 27, 70, 19, 60, 48, 23, 26, 67, 6, 31, 54, 61, 33, 51, 35, 21, 34, 41, 8, 40, 65","50, 4, 66, 31, 20, 44, 25, 9, 36, 8, 73, 70, 24, 14, 68, 35, 37, 27, 3, 74, 33, 45, 59, 61, 23, 67, 54, 30, 52, 38, 22, 28, 18, 55, 47, 65, 63, 16, 51, 58, 56, 62, 71, 42, 40, 15, 34, 53, 2, 57, 48, 19, 12, 39, 29, 64, 26, 6, 5, 11, 21, 75, 32, 13, 17, 1, 72, 69, 41, 43, 46, 60, 10, 49, 7","6","7325547"
"38, 49, 61, 6, 57, 74, 56, 69, 4, 71, 32, 55, 54, 51, 23, 41, 66, 2, 75, 13, 53, 65, 52, 37, 31, 3, 68, 9, 34, 19, 1, 43, 40, 46, 14, 33, 10, 72, 15, 28, 16, 70, 48, 30, 29, 73, 64, 11, 44, 20, 17, 35, 63, 62, 36, 12, 7, 50, 42, 58, 18, 27, 25, 59, 60, 22, 39, 26, 45, 21, 67, 5, 24, 47, 8","5, 43, 33, 69, 38, 46, 14, 59, 13, 55, 9, 57, 26, 70, 8, 19, 27, 21, 72, 51, 41, 64, 67, 12, 15, 18, 71, 22, 17, 44, 31, 34, 39, 35, 29, 66, 24, 49, 48, 2, 74, 42, 7, 56, 20, 54, 47, 62, 32, 25, 3, 75, 73, 60, 40, 63, 58, 4, 6, 50, 37, 28, 45, 30, 36, 16, 52, 68, 53, 1, 23, 11, 10, 61, 65","2","7325547"
"53, 16, 45, 19, 5, 1, 17, 4, 60, 10, 51, 18, 34, 8, 20, 22, 31, 47, 56, 38, 15, 12, 67, 14, 21, 68, 26, 70, 9, 25, 27, 2, 59, 13, 69, 55, 30, 54, 23, 61, 28, 72, 66, 37, 24, 36, 64, 65, 46, 35, 39, 6, 29, 50, 75, 32, 3, 57, 62, 44, 73, 58, 71, 33, 49, 52, 43, 74, 41, 40, 42, 48, 7, 63, 11","8, 10, 28, 47, 38, 26, 54, 3, 4, 69, 1, 41, 5, 39, 56, 71, 50, 37, 40, 32, 64, 66, 45, 25, 58, 21, 6, 34, 65, 57, 18, 15, 75, 72, 48, 19, 62, 29, 60, 52, 23, 43, 68, 35, 59, 31, 33, 13, 51, 22, 73, 74, 24, 17, 61, 27, 67, 12, 53, 14, 7, 9, 70, 2, 44, 63, 11, 46, 55, 42, 36, 16, 49, 30, 20","6","7325547"
"71, 29, 53, 54, 20, 48, 55, 61, 59, 75, 39, 4, 9, 62, 22, 1, 6, 16, 19, 7, 18, 56, 11, 15, 38, 63, 44, 40, 47, 25, 45, 49, 2, 21, 43, 17, 64, 27, 32, 72, 70, 57, 60, 69, 66, 26, 3, 52, 46, 13, 36, 12, 41, 73, 68, 23, 65, 5, 51, 28, 58, 8, 67, 34, 31, 10, 14, 74, 37, 42, 33, 50, 35, 24, 30","60, 30, 35, 73, 28, 6, 70, 13, 48, 27, 2, 66, 5, 38, 17, 75, 59, 54, 71, 55, 57, 39, 68, 14, 15, 45, 47, 42, 20, 34, 10, 58, 43, 8, 32, 26, 72, 33, 41, 22, 62, 36, 3, 67, 11, 25, 49, 7, 51, 21, 50, 64, 61, 63, 52, 18, 56, 4, 37, 24, 12, 74, 44, 16, 1, 40, 65, 69, 9, 29, 23, 31, 53, 19, 46","4","7325547"
"24, 32, 67, 73, 35, 75, 44, 46, 59, 52, 19, 74, 47, 51, 14, 30, 7, 42, 70, 54, 9, 64, 48, 23, 26, 49, 28, 33, 34, 13, 50, 68, 10, 71, 57, 38, 60, 1, 31, 43, 21, 18, 29, 25, 17, 65, 6, 69, 66, 58, 16, 37, 11, 53, 3, 40, 15, 39, 62, 22, 63, 5, 56, 2, 4, 55, 8, 41, 27, 72, 45, 61, 36, 20, 12","60, 34, 63, 33, 31, 8, 12, 53, 74, 47, 68, 73, 5, 40, 50, 38, 66, 24, 56, 67, 1, 25, 52, 71, 59, 6, 57, 51, 48, 2, 17, 62, 44, 61, 58, 15, 18, 39, 22, 46, 69, 19, 7, 75, 14, 13, 29, 43, 9, 16, 37, 10, 26, 21, 49, 42, 41, 32, 55, 28, 70, 45, 4, 72, 54, 23, 64, 11, 20, 27, 30, 36, 3, 65, 35","7","7325547"
"46, 68, 22, 38, 39, 17, 30, 28, 47, 26, 36, 35, 58, 5, 71, 74, 64, 16, 65, 14, 41, 20, 75, 4, 66, 73, 44, 59, 69, 13, 29, 19, 31, 21, 50, 18, 12, 27, 25, 67, 52, 43, 6, 48, 54, 11, 60, 70, 7, 42, 32, 9, 33, 62, 1, 10, 24, 53, 37, 3, 23, 40, 56, 72, 45, 15, 8, 49, 34, 61, 55, 2, 51, 63, 57","17, 63, 50, 25, 30, 55, 69, 34, 10, 59, 14, 38, 68, 32, 58, 70, 5, 21, 62, 47, 7, 52, 74, 36, 4, 11, 72, 75, 24, 6, 33, 39, 51, 54, 8, 27, 48, 41, 29, 44, 60, 20, 28, 66, 35, 46, 65, 73, 19, 67, 57, 16, 56, 37, 53, 3, 61, 43, 64, 18, 31, 1, 2, 9, 42, 12, 22, 40, 49, 15, 13, 26, 45, 23, 71","3","7325547"
"48, 19, 65, 17, 8, 16, 60, 53, 56, 32, 73, 70, 46, 45, 7, 22, 69, 38, 43, 61, 25, 30, 21, 3, 24, 47, 31, 33, 36, 52, 71, 29, 20, 26, 2, 18, 14, 39, 68, 35, 72, 12, 28, 4, 49, 63, 23, 27, 54, 6, 5, 58, 37, 67, 75, 62, 51, 59, 1, 34, 66, 13, 55, 64, 11, 50, 57, 40, 10, 15, 9, 42, 44, 74, 41","11, 32, 47, 35, 52, 33, 12, 41, 29, 8, 23, 64, 49, 40, 59, 57, 53, 26, 22, 62, 36, 17, 16, 5, 67, 20, 72, 3, 10, 25, 2, 27, 30, 43, 65, 9, 21, 70, 28, 58, 42, 6, 19, 14, 51, 15, 44, 66, 73, 61, 60, 56, 39, 69, 34, 74, 63, 4, 54, 31, 1, 46, 38, 24, 68, 18, 7, 37, 13, 71, 48, 75, 55, 50, 45","3","7325547"
"56, 62, 52, 21, 30, 46, 24, 9, 15, 18, 47, 40, 72, 68, 16, 63, 39, 73, 5, 49, 36, 75, 71, 14, 41, 10, 8, 20, 7, 57, 31, 51, 42, 44, 43, 1, 65, 60, 38, 66, 37, 74, 28, 45, 35, 17, 33, 2, 34, 25, 3, 32, 11, 48, 69, 12, 55, 54, 6, 70, 67, 59, 64, 58, 53, 50, 26, 29, 19, 23, 61, 27, 13, 22, 4","28, 52, 7, 3, 61, 29, 31, 42, 4, 66, 57, 51, 67, 69, 71, 60, 40, 17, 2, 20, 73, 53, 70, 21, 19, 74, 72, 36, 15, 32, 6, 46, 33, 30, 18, 62, 8, 1, 16, 68, 47, 25, 64, 56, 49, 45, 58, 39, 24, 13, 75, 12, 10, 59, 22, 43, 65, 44, 34, 35, 11, 50, 41, 38, 27, 55, 9, 48, 5, 14, 54, 37, 26, 23, 63","5","7325547"
"57, 61, 24, 38, 34, 42, 62, 66, 56, 46, 13, 53, 43, 10, 21, 1, 5, 31, 12, 68, 39, 70, 16, 6, 54, 29, 22, 45, 59, 28, 40, 63, 75, 60, 50, 41, 35, 27, 74, 49, 65, 32, 52, 33, 64, 71, 36, 8, 48, 7, 67, 4, 37, 18, 11, 3, 23, 47, 72, 25, 55, 58, 44, 9, 17, 30, 69, 51, 14, 26, 15, 20, 2, 73, 19","3, 10, 15, 7, 62, 22, 9, 40, 11, 52, 68, 48, 2, 49, 72, 37, 36, 5, 17, 75, 44, 14, 34, 50, 20, 47, 67, 58, 12, 29, 32, 42, 60, 23, 61, 35, 31, 38, 8, 70, 54, 33, 4, 51, 26, 41, 27, 53, 39, 28, 19, 16, 45, 73, 43, 65, 46, 64, 13, 63, 66, 55, 30, 71, 21, 24, 25, 69, 1, 74, 18, 57, 6, 59, 56","3","7325547"
"44, 9, 3, 64, 73, 21, 25, 23, 27, 40, 18, 66, 67, 51, 30, 36, 15, 62, 53, 17, 19, 43, 48, 31, 12, 60, 8, 29, 14, 69, 42, 52, 71, 1, 63, 41, 13, 26, 2, 20, 28, 57, 16, 10, 55, 34, 61, 49, 47, 37, 58, 50, 7, 72, 6, 70, 54, 4, 5, 75, 74, 24, 32, 56, 68, 11, 59, 22, 65, 33, 38, 45, 39, 46, 35","30, 46, 19, 54, 16, 39, 73, 8, 36, 57, 55, 59, 35, 70, 2, 31, 11, 47, 9, 20, 33, 75, 63, 34, 74, 50, 13, 1, 41, 25, 53, 27, 61, 22, 44, 5, 3, 37, 66, 24, 48, 4, 67, 49, 18, 12, 7, 28, 21, 45, 10, 65, 23, 52, 29, 42, 26, 6, 72, 68, 32, 17, 56, 60, 62, 58, 69, 40, 15, 38, 71, 51, 43, 14, 64","6","7325547"
"6, 44, 42, 73, 60, 21, 1, 56, 75, 59, 13, 48, 50, 40, 31, 52, 16, 9, 38, 54, 23, 2, 10, 29, 49, 25, 41, 20, 47, 5, 64, 27, 24, 68, 72, 12, 43, 51, 70, 45, 55, 69, 17, 15, 11, 8, 18, 26, 39, 3, 71, 34, 22, 33, 32, 53, 67, 66, 28, 57, 63, 65, 4, 74, 62, 37, 35, 7, 36, 61, 14, 19, 46, 30, 58","72, 45, 67, 35, 41, 37, 17, 30, 12, 58, 23, 66, 19, 28, 36, 24, 13, 6, 25, 9, 33, 74, 21, 26, 10, 68, 27, 1, 64, 65, 73, 50, 34, 71, 59, 53, 8, 42, 4, 16, 11, 52, 70, 32, 2, 18, 61, 69, 5, 57, 63, 60, 44, 38, 75, 49, 62, 3, 14, 55, 46, 47, 29, 20, 43, 51, 22, 40, 56, 54, 15, 31, 39, 7, 48","2","7325547"
"43, 38, 73, 25, 21, 50, 67, 72, 33, 74, 69, 27, 70, 36, 40, 41, 53, 55, 75, 16, 1, 2, 39, 22, 18, 48, 61, 13, 64, 42, 65, 26, 19, 3, 71, 37, 62, 6, 23, 32, 28, 9, 30, 57, 51, 17, 46, 49, 24, 56, 7, 60, 11, 68, 4, 35, 15, 66, 20, 52, 47, 8, 5, 58, 10, 12, 31, 45, 29, 44, 59, 63, 34, 54, 14","59, 58, 63, 61, 33, 35, 55, 74, 65, 3, 24, 8, 28, 19, 2, 14, 29, 11, 20, 13, 60, 67, 6, 47, 41, 46, 71, 9, 36, 51, 49, 54, 23, 12, 42, 44, 26, 68, 17, 45, 50, 1, 10, 66, 18, 16, 75, 69, 27, 43, 62, 56, 37, 30, 15, 4, 34, 7, 72, 39, 52, 21, 57, 40, 32, 64, 70, 25, 53, 38, 31, 22, 5, 48, 73","5","7325547"
"36, 26, 27, 53, 38, 50, 21, 60, 12, 31, 9, 13, 63, 69, 45, 29, 22, 66, 24, 54, 40, 73, 23, 6, 59, 30, 67, 41, 75, 71, 2, 47, 4, 35, 18, 52, 1, 55, 37, 5, 7, 58, 42, 61, 48, 28, 56, 51, 44, 25, 39, 49, 43, 70, 8, 68, 11, 74, 57, 17, 3, 19, 20, 72, 34, 14, 32, 10, 46, 33, 64, 16, 65, 62, 15","55, 5, 1, 26, 31, 52, 64, 42, 19, 16, 65, 75, 7, 66, 10, 71, 9, 22, 2, 46, 13, 57, 45, 4, 34, 28, 36, 68, 15, 47, 25, 59, 18, 73, 12, 21, 29, 17, 24, 50, 37, 70, 69, 54, 33, 61, 8, 56, 3, 67, 43, 60, 49, 41, 23, 62, 20, 32, 40, 11, 63, 38, 35, 27, 30, 51, 74, 72, 44, 6, 48, 58, 14, 53, 39","3","7325547"
"61, 19, 11, 56, 26, 74, 54, 25, 59, 30, 14, 36, 42, 51, 52, 22, 16, 38, 18, 2, 8, 71, 72, 20, 9, 75, 24, 13, 53, 68, 65, 15, 32, 67, 27, 57, 10, 69, 66, 31, 60, 44, 41, 63, 21, 17, 33, 55, 6, 12, 4, 37, 23, 70, 47, 62, 28, 34, 35, 45, 49, 40, 58, 39, 3, 43, 5, 73, 48, 1, 46, 29, 64, 50, 7","15, 20, 66, 25, 48, 46, 75, 14, 60, 37, 6, 52, 55, 18, 11, 7, 5, 62, 45, 30, 3, 53, 38, 58, 42, 49, 50, 69, 61, 39, 31, 67, 27, 36, 33, 8, 4, 72, 68, 59, 13, 54, 47, 65, 32, 24, 29, 21, 19, 35, 71, 16, 26, 73, 28, 51, 10, 41, 64, 56, 34, 74, 63, 17, 70, 22, 40, 57, 44, 43, 9, 2, 23, 1, 12","4","7325547"
"4, 8, 25, 19, 64, 72, 62, 22, 7, 40, 50, 18, 39, 67, 5, 26, 1, 35, 42, 27, 66, 45, 52, 23, 30, 12, 48, 71, 16, 6, 58, 43, 47, 51, 17, 28, 68, 53, 33, 10, 57, 15, 31, 29, 60, 41, 55, 46, 63, 59, 21, 70, 2, 11, 38, 56, 73, 14, 3, 9, 65, 24, 13, 20, 37, 69, 54, 36, 49, 34, 44, 74, 61, 75, 32","14, 17, 72, 52, 59, 53, 65, 40, 57, 4, 25, 16, 19, 33, 41, 51, 39, 28, 34, 74, 24, 56, 70, 15, 22, 61, 45, 7, 30, 54, 62, 23, 1, 75, 8, 5, 6, 43, 60, 18, 38, 29, 21, 63, 49, 55, 32, 58, 67, 27, 48, 20, 42, 37, 66, 36, 12, 13, 47, 69, 64, 3, 26, 9, 44, 46, 11, 50, 71, 10, 68, 31, 35, 2, 73","5","7325547"
"69, 8, 26, 60, 5, 48, 18, 75, 32, 65, 15, 6, 4, 13, 14, 23, 74, 47, 10, 38, 66, 29, 45, 22, 42, 52, 30, 73, 54, 1, 12, 19, 55, 16, 11, 31, 53, 17, 24, 57, 51, 62, 36, 20, 70, 21, 2, 64, 67, 37, 72, 44, 34, 68, 56, 33, 9, 27, 63, 46, 50, 35, 25, 3, 49, 43, 39, 28, 59, 40, 61, 41, 71, 7, 58","42, 46, 18, 30, 51, 61, 35, 33, 28, 6, 19, 45, 29, 63, 7, 53, 21, 54, 52, 66, 4, 59, 38, 74, 1, 37, 73, 12, 34, 56, 50, 15, 31, 10, 27, 24, 44, 60, 41, 67, 13, 40, 70, 22, 48, 17, 43, 69, 57, 36, 11, 71, 62, 39, 14, 49, 64, 58, 32, 8, 25, 2, 9, 72, 65, 23, 3, 20, 55, 5, 47, 68, 75, 16, 26","5","7325547"
"37, 63, 42, 27, 9, 60, 26, 33, 43, 2, 64, 75, 16, 19, 1, 12, 18, 38, 13, 70, 57, 40, 17, 50, 71, 25, 45, 31, 6, 32, 48, 72, 68, 15, 52, 59, 11, 44, 66, 14, 7, 4, 29, 30, 10, 54, 8, 47, 56, 74, 20, 53, 22, 69, 46, 62, 73, 58, 34, 55, 24, 28, 51, 65, 21, 49, 36, 23, 67, 5, 3, 41, 61, 35, 39","5, 26, 21, 36, 4, 15, 74, 63, 60, 65, 28, 14, 67, 41, 51, 52, 8, 71, 7, 73, 24, 22, 16, 12, 61, 23, 42, 75, 40, 37, 58, 62, 55, 45, 33, 25, 70, 34, 3, 46, 43, 30, 19, 27, 39, 44, 32, 20, 57, 69, 9, 50, 31, 18, 68, 66, 47, 53, 1, 48, 13, 72, 64, 2, 56, 11, 29, 49, 59, 38, 35, 10, 54, 6, 17","4","7325547"
"72, 21, 70, 57, 2, 52, 35, 64, 30, 71, 50, 27, 45, 55, 12, 39, 40, 5, 4, 3, 53, 48, 6, 67, 29, 1, 54, 61, 36, 25, 37, 42, 11, 9, 26, 73, 14, 46, 13, 43, 18, 15, 49, 34, 20, 24, 59, 69, 16, 33, 28, 19, 23, 51, 22, 60, 7, 31, 66, 74, 65, 62, 63, 8, 38, 68, 10, 44, 47, 75, 17, 32, 58, 41, 56","39, 35, 61, 16, 6, 21, 3, 11, 38, 18, 7, 22, 23, 66, 4, 75, 43, 63, 46, 28, 45, 52, 14, 9, 12, 70, 31, 33, 8, 54, 17, 24, 1, 73, 13, 60, 58, 51, 2, 41, 15, 48, 74, 65, 71, 67, 57, 32, 53, 68, 36, 20, 69, 29, 50, 62, 40, 10, 55, 59, 5, 42, 47, 56, 26, 27, 44, 34, 30, 64, 49, 19, 25, 37, 72","5","7325547"
"1, 39, 71, 47, 16, 40, 23, 62, 26, 18, 73, 44, 53, 35, 27, 37, 8, 30, 51, 48, 52, 72, 24, 46, 61, 42, 12, 70, 19, 3, 65, 25, 15, 64, 75, 59, 69, 21, 13, 6, 50, 7, 56, 60, 2, 57, 17, 67, 5, 9, 63, 55, 33, 38, 11, 20, 68, 43, 22, 32, 54, 28, 31, 45, 14, 10, 4, 74, 36, 66, 34, 58, 29, 49, 41","72, 1, 41, 38, 69, 28, 73, 55, 4, 70, 3, 13, 44, 10, 33, 63, 36, 48, 24, 11, 43, 5, 56, 67, 42, 26, 60, 46, 71, 45, 27, 18, 53, 68, 40, 6, 59, 25, 23, 17, 9, 16, 22, 19, 49, 58, 64, 34, 35, 39, 74, 12, 37, 8, 61, 14, 2, 32, 50, 65, 20, 62, 21, 57, 52, 30, 54, 66, 51, 7, 47, 29, 75, 15, 31","1","7325547"
"18, 38, 43, 39, 47, 29, 11, 45, 1, 40, 37, 72, 60, 63, 70, 48, 58, 67, 10, 42, 62, 15, 52, 2, 30, 49, 36, 69, 61, 35, 54, 20, 21, 34, 8, 50, 4, 33, 23, 31, 41, 16, 75, 13, 66, 12, 56, 5, 57, 44, 55, 68, 24, 46, 9, 19, 73, 7, 14, 27, 17, 22, 59, 26, 65, 6, 3, 32, 25, 74, 28, 64, 53, 71, 51","43, 19, 7, 46, 1, 22, 57, 24, 69, 44, 6, 64, 35, 4, 53, 65, 33, 2, 66, 54, 11, 74, 40, 23, 20, 41, 21, 50, 51, 68, 49, 34, 28, 60, 3, 62, 70, 25, 61, 14, 18, 29, 9, 8, 38, 63, 71, 36, 30, 27, 5, 17, 32, 10, 42, 56, 67, 13, 31, 59, 15, 48, 73, 37, 12, 45, 16, 26, 52, 39, 55, 47, 72, 58, 75","4","7325547"
"45, 72, 30, 34, 22, 35, 39, 61, 48, 31, 13, 68, 28, 7, 3, 70, 67, 74, 14, 71, 64, 52, 25, 29, 44, 10, 17, 4, 9, 12, 49, 59, 40, 32, 46, 50, 47, 55, 66, 24, 41, 2, 33, 1, 42, 5, 57, 56, 53, 37, 27, 6, 18, 23, 19, 11, 38, 54, 73, 15, 36, 62, 43, 51, 75, 58, 20, 69, 21, 8, 16, 63, 65, 26, 60","35, 11, 68, 27, 17, 55, 1, 24, 39, 49, 25, 56, 37, 21, 57, 12, 22, 52, 8, 31, 66, 16, 43, 9, 63, 54, 13, 29, 73, 71, 40, 47, 4, 38, 70, 48, 72, 65, 6, 7, 58, 33, 53, 36, 30, 50, 2, 15, 59, 20, 62, 5, 44, 74, 18, 64, 67, 60, 19, 28, 23, 51, 41, 46, 32, 75, 34, 3, 26, 45, 61, 10, 69, 14, 42","3","7325547"
"22, 55, 48, 43, 2, 25, 1, 67, 34, 26, 12, 18, 37, 13, 52, 75, 56, 44, 23, 42, 71, 33, 10, 51, 4, 66, 40, 15, 65, 39, 17, 36, 72, 16, 6, 28, 14, 73, 20, 58, 35, 7, 29, 24, 64, 61, 3, 47, 50, 49, 21, 69, 46, 45, 27, 8, 68, 54, 9, 41, 38, 60, 5, 70, 30, 32, 19, 62, 57, 53, 59, 63, 74, 11, 31","2, 36, 71, 47, 20, 46, 32, 22, 6, 50, 64, 58, 69, 17, 13, 31, 24, 27, 49, 41, 37, 45, 67, 21, 30, 38, 14, 23, 5, 57, 28, 40, 66, 65, 72, 9, 4, 43, 42, 55, 11, 56, 25, 19, 29, 7, 8, 33, 18, 51, 60, 34, 10, 52, 73, 44, 54, 16, 61, 26, 12, 53, 74, 3, 59, 1, 15, 75, 39, 62, 48, 68, 63, 70, 35","5","7325547"
