"sigma_o","sigma_x","Number of Components","Seed"
"39, 21, 38, 33, 15, 62, 76, 98, 28, 22, 82, 97, 55, 27, 71, 46, 31, 48, 77, 95, 3, 63, 93, 47, 66, 41, 67, 45, 81, 90, 53, 96, 5, 60, 9, 40, 91, 73, 54, 84, 85, 80, 56, 83, 10, 74, 14, 64, 50, 79, 18, 34, 8, 23, 99, 78, 29, 72, 86, 19, 75, 25, 58, 88, 42, 13, 7, 59, 30, 4, 32, 26, 24, 92, 20, 36, 61, 49, 35, 70, 87, 89, 1, 100, 51, 65, 68, 43, 2, 17, 37, 12, 52, 69, 11, 16, 57, 94, 44, 6","2, 44, 32, 40, 77, 38, 21, 89, 26, 94, 81, 29, 96, 61, 34, 100, 91, 49, 54, 66, 53, 69, 19, 97, 6, 1, 5, 12, 35, 79, 39, 30, 67, 37, 87, 57, 33, 70, 8, 73, 45, 51, 98, 93, 95, 24, 63, 25, 22, 43, 48, 20, 74, 17, 90, 56, 60, 92, 13, 27, 65, 41, 11, 46, 76, 72, 59, 68, 78, 55, 10, 23, 31, 4, 58, 86, 75, 88, 47, 62, 83, 50, 42, 85, 71, 7, 3, 18, 80, 84, 15, 99, 64, 16, 36, 28, 82, 14, 52, 9","5","4873077"
"16, 42, 2, 69, 43, 50, 13, 48, 74, 36, 72, 93, 73, 75, 29, 49, 18, 21, 88, 25, 99, 38, 22, 85, 1, 11, 91, 57, 14, 37, 55, 84, 77, 34, 83, 58, 87, 92, 79, 90, 51, 97, 63, 65, 70, 6, 62, 32, 100, 17, 54, 78, 64, 71, 82, 5, 61, 12, 9, 10, 95, 47, 7, 39, 86, 33, 20, 89, 24, 15, 40, 56, 26, 81, 52, 31, 19, 45, 46, 8, 66, 35, 28, 60, 44, 68, 96, 3, 30, 76, 67, 59, 94, 23, 27, 80, 4, 53, 98, 41","51, 23, 70, 22, 10, 52, 61, 88, 65, 3, 13, 91, 84, 98, 8, 59, 1, 4, 24, 53, 12, 9, 69, 25, 5, 39, 7, 30, 94, 86, 96, 87, 45, 54, 76, 18, 95, 14, 27, 32, 85, 50, 81, 56, 41, 37, 72, 97, 75, 42, 83, 62, 79, 2, 17, 71, 16, 31, 89, 6, 99, 44, 82, 33, 28, 68, 35, 74, 26, 64, 78, 100, 34, 21, 66, 19, 90, 73, 11, 40, 48, 55, 67, 38, 43, 15, 63, 57, 47, 80, 46, 77, 20, 58, 29, 49, 93, 36, 92, 60","4","4873077"
"28, 73, 7, 70, 75, 48, 64, 98, 13, 23, 86, 67, 77, 84, 90, 16, 19, 34, 8, 41, 63, 85, 78, 81, 65, 89, 59, 100, 88, 11, 15, 91, 92, 49, 45, 36, 38, 2, 96, 33, 71, 3, 17, 35, 60, 42, 51, 66, 93, 22, 9, 31, 32, 62, 44, 97, 29, 76, 61, 47, 30, 68, 80, 12, 53, 72, 40, 21, 27, 6, 37, 56, 74, 20, 87, 46, 26, 14, 69, 58, 50, 54, 1, 55, 94, 39, 24, 10, 99, 83, 4, 5, 82, 52, 79, 43, 95, 57, 25, 18","43, 15, 64, 21, 10, 98, 53, 78, 69, 93, 100, 11, 2, 23, 31, 20, 80, 37, 41, 6, 32, 9, 26, 79, 18, 62, 82, 52, 16, 99, 66, 34, 5, 63, 83, 84, 33, 76, 45, 73, 89, 96, 38, 85, 56, 71, 7, 54, 86, 29, 40, 74, 8, 55, 27, 94, 92, 61, 13, 75, 22, 72, 87, 3, 77, 4, 39, 60, 19, 67, 24, 51, 58, 25, 44, 65, 12, 81, 1, 49, 68, 90, 70, 35, 97, 36, 30, 46, 47, 57, 59, 28, 17, 91, 48, 42, 50, 88, 95, 14","5","4873077"
"36, 11, 14, 9, 53, 75, 85, 48, 51, 76, 10, 74, 33, 32, 24, 69, 2, 16, 79, 57, 65, 62, 77, 83, 12, 1, 42, 20, 80, 63, 86, 73, 88, 8, 72, 45, 64, 96, 41, 44, 34, 49, 3, 100, 19, 60, 92, 39, 23, 84, 7, 6, 59, 56, 66, 93, 94, 52, 17, 27, 22, 15, 35, 82, 58, 46, 18, 97, 21, 55, 70, 28, 99, 5, 25, 50, 43, 91, 29, 90, 47, 40, 30, 54, 87, 78, 26, 98, 71, 67, 31, 81, 4, 68, 89, 37, 13, 38, 95, 61","98, 22, 89, 42, 41, 86, 6, 13, 28, 17, 69, 38, 35, 78, 92, 79, 48, 49, 40, 23, 15, 57, 8, 29, 9, 46, 3, 64, 65, 24, 36, 1, 44, 26, 95, 53, 5, 58, 85, 80, 100, 12, 50, 70, 66, 2, 94, 47, 82, 52, 32, 51, 25, 75, 63, 62, 56, 16, 93, 20, 88, 73, 10, 33, 27, 37, 83, 61, 34, 21, 7, 30, 84, 45, 59, 31, 99, 76, 96, 14, 39, 60, 97, 87, 71, 4, 43, 74, 68, 18, 91, 55, 54, 72, 67, 11, 90, 81, 77, 19","4","4873077"
"36, 16, 4, 60, 22, 59, 49, 95, 97, 87, 93, 3, 86, 80, 45, 33, 15, 10, 44, 72, 25, 56, 5, 78, 29, 74, 73, 66, 57, 69, 47, 84, 91, 31, 41, 46, 98, 30, 1, 52, 55, 23, 63, 71, 64, 54, 70, 88, 43, 28, 82, 90, 6, 76, 61, 85, 96, 12, 92, 81, 18, 19, 37, 77, 75, 13, 14, 62, 67, 38, 100, 27, 89, 24, 35, 21, 39, 51, 17, 53, 8, 99, 42, 83, 34, 65, 48, 94, 58, 11, 68, 7, 26, 32, 9, 40, 2, 79, 50, 20","59, 89, 57, 32, 86, 6, 44, 96, 83, 2, 45, 36, 12, 82, 11, 4, 74, 92, 27, 84, 99, 8, 22, 49, 37, 75, 17, 90, 64, 5, 46, 54, 58, 10, 39, 55, 72, 81, 24, 66, 15, 18, 88, 48, 68, 71, 26, 30, 52, 61, 28, 34, 79, 21, 62, 29, 73, 38, 31, 60, 1, 7, 77, 100, 95, 9, 70, 51, 35, 23, 42, 76, 19, 3, 41, 91, 97, 67, 93, 85, 13, 47, 56, 87, 98, 20, 53, 80, 14, 65, 25, 40, 94, 43, 69, 63, 16, 33, 78, 50","2","4873077"
"10, 42, 64, 67, 98, 43, 77, 20, 72, 26, 46, 69, 25, 96, 50, 71, 93, 38, 27, 45, 17, 48, 19, 23, 92, 63, 76, 62, 61, 81, 55, 74, 21, 12, 58, 87, 75, 18, 60, 85, 79, 30, 36, 11, 99, 28, 73, 8, 100, 41, 97, 80, 94, 88, 40, 15, 65, 52, 51, 47, 89, 9, 37, 78, 33, 6, 4, 95, 32, 29, 54, 57, 68, 86, 14, 83, 24, 5, 2, 90, 56, 39, 7, 31, 82, 70, 84, 22, 49, 16, 44, 91, 34, 53, 59, 1, 35, 66, 3, 13","45, 37, 98, 79, 62, 5, 24, 13, 21, 93, 9, 30, 20, 99, 48, 38, 84, 54, 73, 32, 49, 10, 2, 70, 78, 95, 90, 52, 80, 71, 91, 65, 60, 16, 86, 12, 63, 23, 96, 76, 88, 29, 89, 66, 43, 94, 82, 3, 17, 74, 83, 33, 61, 25, 77, 59, 26, 22, 44, 35, 87, 75, 1, 69, 47, 40, 6, 92, 51, 31, 8, 100, 58, 39, 28, 97, 55, 41, 81, 36, 72, 68, 56, 19, 85, 14, 64, 7, 67, 18, 4, 57, 46, 42, 15, 27, 34, 53, 11, 50","6","4873077"
"30, 71, 41, 37, 81, 45, 21, 38, 3, 94, 74, 68, 76, 9, 61, 18, 80, 90, 10, 46, 7, 70, 66, 23, 6, 79, 67, 43, 39, 28, 89, 48, 50, 100, 92, 95, 32, 2, 27, 59, 17, 22, 14, 1, 51, 62, 31, 12, 96, 25, 88, 33, 40, 73, 49, 93, 60, 16, 11, 64, 26, 57, 20, 54, 53, 8, 19, 35, 58, 5, 75, 99, 77, 86, 15, 98, 63, 4, 24, 72, 44, 13, 29, 42, 55, 69, 85, 34, 83, 65, 78, 82, 52, 84, 91, 36, 97, 47, 56, 87","75, 7, 69, 4, 12, 48, 99, 54, 80, 83, 14, 27, 94, 58, 76, 67, 17, 53, 3, 70, 46, 64, 35, 86, 13, 29, 18, 96, 33, 40, 43, 62, 9, 72, 15, 24, 90, 92, 19, 60, 57, 74, 11, 22, 68, 91, 26, 34, 100, 71, 51, 52, 77, 84, 88, 8, 28, 65, 81, 50, 95, 44, 79, 23, 30, 49, 66, 5, 2, 41, 1, 73, 85, 36, 97, 37, 98, 39, 38, 63, 61, 32, 59, 56, 78, 93, 87, 89, 47, 25, 10, 31, 55, 21, 16, 20, 6, 42, 45, 82","5","4873077"
"27, 66, 91, 50, 68, 49, 42, 97, 17, 57, 83, 35, 53, 69, 90, 30, 12, 38, 76, 96, 61, 78, 94, 52, 60, 85, 41, 72, 16, 33, 84, 26, 86, 77, 81, 87, 79, 88, 15, 99, 7, 65, 14, 29, 98, 58, 63, 13, 47, 4, 95, 40, 54, 55, 82, 62, 75, 43, 37, 74, 80, 73, 100, 22, 2, 28, 11, 48, 70, 8, 24, 25, 93, 31, 36, 21, 89, 56, 67, 10, 3, 92, 18, 46, 32, 20, 71, 34, 44, 39, 59, 45, 6, 5, 51, 19, 64, 23, 9, 1","82, 92, 49, 61, 31, 53, 20, 83, 48, 78, 69, 58, 59, 47, 35, 22, 99, 85, 44, 37, 41, 57, 81, 66, 29, 65, 5, 42, 25, 38, 95, 90, 88, 74, 11, 52, 40, 86, 18, 27, 77, 10, 45, 19, 34, 73, 56, 76, 67, 14, 1, 2, 30, 60, 71, 72, 23, 28, 43, 98, 4, 75, 21, 50, 96, 32, 33, 15, 24, 36, 51, 100, 8, 16, 6, 54, 46, 91, 93, 89, 39, 26, 70, 3, 55, 94, 84, 63, 17, 9, 79, 62, 12, 68, 87, 80, 97, 13, 64, 7","5","4873077"
"37, 38, 98, 100, 61, 96, 79, 34, 1, 49, 63, 73, 85, 19, 36, 91, 10, 2, 88, 45, 26, 86, 25, 16, 94, 62, 51, 27, 42, 70, 24, 39, 57, 32, 80, 90, 47, 66, 17, 14, 93, 29, 15, 50, 3, 89, 92, 99, 46, 59, 31, 77, 78, 12, 18, 54, 43, 22, 83, 95, 8, 58, 5, 69, 87, 48, 28, 13, 56, 97, 76, 40, 67, 4, 7, 41, 21, 64, 9, 11, 52, 60, 30, 55, 72, 65, 82, 75, 6, 35, 53, 84, 68, 23, 74, 71, 44, 81, 33, 20","63, 45, 18, 29, 52, 31, 36, 9, 88, 50, 78, 71, 44, 79, 40, 80, 46, 56, 92, 85, 3, 87, 93, 84, 43, 41, 81, 99, 57, 8, 32, 7, 10, 53, 25, 20, 19, 61, 28, 76, 73, 47, 58, 65, 42, 62, 6, 2, 98, 26, 16, 17, 66, 74, 15, 97, 51, 54, 27, 38, 82, 21, 89, 1, 95, 24, 14, 59, 11, 72, 83, 60, 77, 91, 30, 64, 23, 34, 39, 86, 33, 100, 48, 75, 4, 67, 5, 96, 13, 90, 55, 69, 12, 22, 37, 94, 68, 49, 70, 35","3","4873077"
"70, 10, 28, 33, 61, 43, 4, 26, 54, 74, 7, 11, 85, 59, 29, 25, 40, 60, 36, 87, 42, 37, 84, 78, 34, 15, 93, 39, 44, 73, 38, 50, 30, 51, 88, 16, 24, 13, 66, 90, 47, 45, 8, 99, 100, 91, 14, 32, 80, 23, 79, 98, 35, 81, 55, 18, 27, 71, 49, 1, 58, 31, 68, 92, 41, 63, 22, 76, 57, 52, 95, 62, 83, 5, 86, 69, 6, 64, 67, 94, 53, 72, 75, 82, 56, 9, 77, 89, 2, 19, 96, 20, 3, 21, 46, 17, 12, 48, 65, 97","87, 100, 74, 97, 68, 81, 42, 86, 78, 28, 98, 93, 52, 72, 59, 91, 58, 5, 37, 47, 96, 73, 43, 15, 50, 33, 44, 82, 95, 90, 25, 53, 62, 80, 64, 35, 77, 20, 31, 27, 32, 1, 66, 26, 61, 45, 36, 18, 69, 65, 83, 55, 70, 54, 94, 10, 71, 48, 23, 24, 22, 14, 99, 21, 56, 46, 2, 67, 19, 79, 85, 29, 75, 30, 40, 92, 63, 4, 51, 13, 60, 38, 41, 88, 39, 84, 89, 16, 7, 9, 49, 76, 6, 8, 3, 11, 34, 57, 17, 12","4","4873077"
"51, 61, 2, 41, 24, 56, 22, 40, 81, 48, 65, 47, 99, 91, 27, 16, 63, 7, 72, 57, 36, 55, 26, 79, 89, 25, 82, 45, 1, 12, 4, 86, 28, 67, 18, 20, 58, 38, 70, 96, 17, 73, 23, 6, 100, 11, 19, 30, 83, 74, 31, 49, 39, 46, 92, 29, 59, 75, 69, 88, 15, 97, 71, 76, 94, 53, 21, 3, 66, 90, 42, 50, 95, 77, 52, 32, 85, 37, 80, 54, 68, 62, 87, 98, 13, 10, 60, 14, 64, 78, 33, 84, 8, 44, 93, 34, 43, 9, 5, 35","55, 22, 75, 89, 20, 30, 1, 51, 23, 47, 56, 31, 27, 32, 95, 98, 16, 6, 2, 17, 38, 78, 71, 24, 73, 91, 70, 80, 13, 61, 92, 33, 99, 37, 69, 90, 67, 3, 46, 77, 21, 28, 48, 9, 83, 26, 10, 65, 4, 34, 59, 79, 7, 41, 42, 39, 58, 97, 100, 96, 43, 53, 62, 14, 63, 81, 35, 54, 72, 15, 74, 57, 40, 87, 68, 49, 8, 88, 64, 60, 45, 94, 44, 93, 66, 29, 12, 86, 5, 36, 82, 76, 18, 25, 19, 50, 84, 11, 85, 52","4","4873077"
"43, 32, 74, 72, 6, 70, 45, 35, 9, 81, 92, 28, 29, 99, 87, 42, 38, 19, 48, 79, 97, 55, 8, 82, 22, 18, 83, 52, 76, 39, 11, 57, 85, 62, 91, 33, 90, 64, 44, 46, 40, 78, 16, 63, 66, 13, 53, 68, 7, 17, 49, 34, 15, 56, 96, 98, 77, 61, 24, 71, 50, 58, 14, 2, 75, 93, 25, 30, 100, 37, 10, 26, 4, 27, 84, 86, 51, 94, 1, 12, 80, 60, 73, 88, 95, 89, 67, 5, 20, 36, 54, 47, 41, 21, 59, 23, 65, 31, 69, 3","26, 5, 12, 70, 45, 49, 77, 48, 73, 64, 74, 11, 68, 69, 27, 92, 54, 18, 66, 80, 61, 47, 28, 100, 51, 25, 2, 42, 17, 37, 50, 96, 10, 35, 82, 8, 71, 40, 93, 60, 98, 7, 6, 31, 41, 62, 97, 4, 99, 20, 13, 56, 52, 15, 84, 65, 3, 76, 16, 79, 30, 88, 67, 91, 94, 23, 43, 59, 90, 85, 21, 29, 63, 1, 9, 95, 75, 87, 57, 44, 83, 38, 53, 46, 22, 78, 89, 58, 55, 19, 34, 36, 14, 24, 81, 39, 72, 86, 32, 33","3","4873077"
"45, 21, 2, 69, 7, 41, 14, 67, 35, 25, 74, 6, 98, 88, 95, 86, 77, 94, 76, 49, 50, 93, 79, 16, 38, 78, 37, 1, 22, 73, 62, 56, 26, 60, 58, 68, 71, 52, 3, 29, 39, 9, 72, 33, 23, 100, 20, 59, 27, 24, 48, 34, 90, 51, 81, 10, 55, 54, 87, 84, 75, 13, 40, 99, 66, 8, 89, 70, 19, 12, 65, 36, 53, 46, 96, 85, 61, 64, 63, 5, 83, 47, 15, 28, 32, 4, 57, 31, 43, 18, 80, 17, 97, 42, 11, 91, 44, 82, 30, 92","9, 89, 39, 53, 36, 64, 32, 45, 52, 63, 61, 19, 8, 81, 38, 48, 83, 86, 68, 76, 15, 73, 98, 60, 35, 24, 70, 16, 58, 65, 84, 88, 80, 41, 69, 14, 51, 17, 90, 95, 46, 97, 43, 37, 66, 3, 13, 92, 91, 6, 44, 40, 50, 59, 87, 30, 85, 4, 54, 96, 34, 27, 100, 42, 75, 71, 99, 78, 56, 2, 74, 29, 23, 26, 94, 67, 5, 55, 82, 10, 57, 21, 47, 93, 1, 77, 62, 18, 12, 28, 72, 22, 31, 49, 7, 79, 11, 20, 25, 33","2","4873077"
"37, 63, 50, 35, 79, 41, 58, 25, 15, 1, 54, 99, 30, 92, 84, 45, 23, 88, 93, 82, 49, 44, 78, 6, 87, 73, 24, 80, 11, 18, 4, 47, 27, 21, 36, 86, 59, 76, 55, 20, 43, 16, 19, 94, 46, 9, 53, 17, 97, 90, 33, 52, 89, 68, 57, 7, 65, 61, 13, 2, 69, 32, 98, 74, 34, 66, 83, 75, 56, 62, 64, 10, 38, 71, 96, 29, 72, 85, 42, 22, 81, 12, 48, 8, 100, 28, 40, 31, 70, 67, 5, 3, 60, 95, 77, 91, 26, 39, 51, 14","18, 39, 84, 5, 87, 35, 26, 94, 99, 71, 58, 13, 90, 57, 73, 30, 72, 23, 65, 3, 36, 33, 88, 70, 32, 69, 37, 52, 97, 77, 12, 85, 59, 50, 66, 27, 24, 22, 40, 25, 53, 14, 67, 55, 19, 64, 54, 56, 44, 100, 16, 68, 7, 91, 79, 89, 61, 74, 21, 76, 4, 95, 29, 45, 20, 17, 49, 46, 11, 80, 42, 31, 1, 43, 9, 62, 83, 75, 2, 93, 15, 34, 86, 96, 81, 82, 92, 8, 28, 38, 63, 47, 41, 51, 60, 10, 78, 6, 98, 48","3","4873077"
"50, 30, 18, 4, 97, 90, 45, 81, 11, 87, 20, 98, 40, 48, 54, 31, 44, 59, 15, 63, 21, 74, 88, 83, 84, 28, 68, 100, 94, 38, 95, 7, 61, 71, 27, 34, 79, 99, 25, 91, 6, 23, 69, 9, 82, 93, 75, 73, 57, 43, 29, 96, 42, 89, 67, 36, 78, 3, 70, 58, 92, 65, 52, 76, 24, 56, 2, 14, 85, 86, 16, 55, 46, 62, 5, 37, 51, 33, 41, 49, 60, 35, 72, 8, 19, 80, 47, 10, 32, 22, 77, 53, 17, 26, 64, 1, 66, 39, 12, 13","46, 19, 10, 85, 79, 65, 15, 2, 41, 12, 84, 78, 8, 13, 34, 25, 48, 18, 89, 60, 35, 72, 32, 97, 5, 20, 49, 51, 58, 68, 44, 73, 4, 7, 80, 83, 53, 31, 9, 61, 39, 27, 64, 99, 76, 56, 3, 67, 86, 52, 69, 1, 100, 70, 95, 62, 43, 37, 29, 23, 98, 40, 47, 36, 50, 59, 22, 93, 54, 74, 17, 33, 88, 28, 11, 42, 6, 38, 91, 55, 94, 90, 63, 45, 92, 21, 57, 24, 96, 16, 87, 66, 82, 30, 26, 81, 75, 77, 71, 14","4","4873077"
"32, 24, 57, 33, 72, 47, 68, 60, 48, 3, 41, 90, 31, 88, 44, 65, 13, 89, 94, 39, 56, 8, 93, 80, 18, 70, 69, 36, 98, 45, 86, 26, 75, 34, 14, 87, 91, 28, 5, 20, 53, 1, 35, 77, 78, 79, 10, 23, 81, 29, 84, 2, 19, 67, 6, 82, 21, 4, 58, 7, 97, 95, 64, 9, 27, 52, 37, 11, 12, 85, 40, 49, 22, 92, 96, 83, 99, 73, 76, 51, 17, 25, 54, 71, 63, 38, 15, 62, 100, 74, 66, 42, 61, 43, 55, 46, 50, 30, 59, 16","77, 90, 51, 3, 88, 32, 76, 100, 26, 2, 82, 71, 4, 96, 81, 59, 14, 18, 1, 15, 38, 13, 50, 78, 83, 66, 16, 68, 34, 60, 62, 55, 92, 63, 43, 72, 52, 74, 17, 42, 99, 31, 6, 35, 36, 85, 19, 27, 86, 79, 44, 41, 48, 28, 67, 24, 56, 11, 39, 5, 73, 61, 57, 22, 91, 33, 89, 49, 97, 47, 54, 58, 9, 23, 80, 37, 75, 40, 70, 46, 21, 12, 93, 7, 69, 84, 94, 98, 64, 87, 45, 53, 10, 20, 65, 30, 8, 29, 25, 95","5","4873077"
"79, 13, 23, 43, 9, 8, 97, 70, 55, 93, 78, 16, 94, 82, 68, 84, 88, 15, 90, 4, 61, 87, 21, 45, 7, 100, 60, 27, 31, 17, 76, 6, 39, 40, 47, 89, 46, 71, 12, 52, 25, 22, 96, 10, 14, 73, 19, 58, 74, 54, 56, 72, 48, 92, 69, 59, 91, 98, 64, 49, 77, 44, 2, 33, 34, 99, 29, 35, 38, 50, 1, 53, 95, 37, 81, 3, 66, 83, 30, 11, 18, 20, 24, 41, 28, 85, 36, 63, 62, 65, 57, 75, 80, 5, 51, 86, 42, 26, 67, 32","17, 87, 89, 72, 32, 80, 51, 25, 59, 97, 65, 84, 31, 20, 53, 41, 86, 37, 46, 54, 82, 24, 44, 91, 42, 63, 61, 7, 85, 30, 47, 27, 67, 19, 76, 16, 38, 1, 73, 78, 60, 52, 56, 43, 21, 62, 57, 77, 6, 11, 99, 94, 93, 33, 55, 40, 28, 90, 74, 39, 81, 95, 4, 58, 48, 100, 92, 75, 45, 14, 13, 98, 49, 12, 69, 66, 96, 50, 5, 15, 70, 36, 9, 71, 29, 18, 83, 79, 23, 2, 26, 3, 64, 68, 34, 10, 8, 22, 35, 88","4","4873077"
"64, 57, 10, 8, 48, 83, 43, 84, 41, 37, 65, 99, 32, 30, 100, 78, 25, 87, 31, 13, 55, 28, 73, 89, 76, 50, 51, 90, 45, 11, 19, 66, 34, 39, 72, 1, 92, 17, 49, 77, 26, 29, 59, 96, 24, 42, 2, 21, 15, 33, 69, 36, 54, 6, 58, 86, 95, 91, 94, 63, 79, 62, 40, 93, 22, 35, 61, 4, 85, 81, 56, 27, 18, 5, 68, 14, 70, 97, 98, 38, 23, 60, 80, 88, 44, 71, 74, 3, 52, 82, 53, 9, 20, 12, 46, 47, 16, 67, 7, 75","13, 14, 49, 68, 100, 91, 56, 85, 31, 16, 93, 17, 64, 22, 9, 21, 47, 42, 46, 40, 58, 62, 43, 86, 69, 52, 24, 35, 20, 19, 15, 51, 74, 33, 80, 71, 26, 96, 66, 38, 48, 78, 95, 25, 10, 89, 27, 45, 12, 82, 28, 59, 50, 92, 84, 73, 7, 67, 60, 11, 44, 76, 72, 29, 39, 87, 98, 97, 2, 4, 1, 77, 6, 94, 65, 32, 41, 99, 81, 37, 54, 34, 23, 61, 30, 5, 79, 63, 57, 53, 36, 75, 8, 90, 3, 83, 88, 18, 55, 70","5","4873077"
"21, 20, 34, 97, 31, 87, 89, 28, 69, 66, 23, 30, 12, 24, 6, 99, 36, 92, 49, 72, 90, 50, 64, 46, 62, 75, 9, 76, 27, 47, 73, 13, 83, 5, 18, 15, 43, 37, 100, 26, 61, 39, 33, 52, 35, 17, 81, 82, 7, 3, 25, 2, 22, 85, 4, 53, 19, 16, 88, 38, 58, 10, 60, 63, 11, 65, 51, 95, 32, 98, 74, 41, 86, 94, 14, 67, 70, 45, 91, 54, 78, 93, 96, 59, 29, 42, 84, 40, 56, 68, 79, 57, 44, 55, 77, 48, 1, 8, 80, 71","75, 8, 42, 80, 1, 74, 55, 5, 60, 59, 70, 95, 57, 89, 9, 69, 77, 40, 44, 67, 45, 97, 32, 28, 87, 54, 78, 36, 50, 92, 16, 24, 88, 18, 52, 62, 14, 63, 76, 84, 2, 38, 13, 4, 7, 3, 27, 61, 93, 91, 85, 47, 96, 64, 33, 49, 43, 82, 41, 31, 25, 100, 26, 51, 48, 12, 68, 86, 19, 66, 23, 90, 37, 35, 53, 65, 83, 11, 17, 46, 29, 20, 6, 73, 79, 58, 94, 98, 99, 81, 71, 56, 30, 15, 10, 34, 39, 72, 22, 21","6","4873077"
"66, 59, 26, 22, 16, 36, 19, 37, 74, 62, 40, 7, 17, 42, 54, 41, 18, 90, 61, 1, 12, 98, 28, 63, 46, 30, 69, 50, 100, 48, 56, 24, 80, 60, 45, 21, 55, 33, 6, 89, 49, 11, 71, 92, 39, 23, 31, 99, 44, 84, 76, 51, 3, 87, 88, 8, 79, 81, 34, 70, 83, 32, 93, 10, 38, 91, 13, 53, 82, 43, 58, 65, 20, 2, 64, 86, 14, 27, 52, 96, 85, 68, 57, 15, 9, 75, 95, 67, 4, 94, 47, 78, 72, 73, 35, 25, 29, 97, 77, 5","27, 86, 10, 26, 70, 45, 23, 20, 78, 97, 19, 50, 77, 89, 33, 69, 28, 67, 71, 94, 4, 3, 5, 59, 32, 38, 68, 57, 1, 92, 90, 96, 74, 21, 7, 88, 49, 64, 58, 9, 93, 47, 8, 30, 91, 17, 83, 42, 55, 25, 6, 62, 76, 66, 98, 63, 82, 56, 14, 41, 15, 24, 35, 34, 43, 53, 81, 39, 75, 51, 72, 52, 22, 31, 18, 73, 95, 60, 61, 80, 29, 44, 87, 54, 16, 65, 2, 48, 13, 12, 84, 85, 36, 99, 46, 100, 40, 79, 37, 11","3","4873077"
"7, 19, 72, 33, 68, 78, 47, 67, 9, 30, 91, 17, 25, 86, 46, 95, 21, 22, 83, 70, 97, 61, 23, 51, 75, 66, 18, 99, 20, 14, 2, 59, 39, 49, 37, 35, 1, 50, 43, 3, 15, 56, 10, 93, 26, 81, 12, 45, 76, 64, 82, 62, 80, 4, 6, 74, 87, 38, 32, 13, 60, 98, 77, 90, 27, 69, 88, 55, 48, 31, 29, 85, 65, 40, 71, 63, 53, 52, 5, 84, 11, 24, 42, 89, 8, 28, 54, 41, 94, 79, 57, 92, 16, 44, 100, 36, 96, 73, 34, 58","31, 87, 57, 69, 61, 2, 65, 95, 98, 20, 7, 6, 42, 93, 37, 26, 44, 90, 40, 68, 30, 80, 27, 36, 85, 96, 51, 34, 83, 54, 23, 45, 62, 81, 4, 46, 91, 82, 79, 48, 33, 63, 12, 84, 60, 52, 67, 76, 11, 59, 21, 47, 13, 73, 14, 86, 32, 3, 66, 64, 92, 74, 25, 72, 9, 58, 71, 24, 1, 70, 94, 50, 43, 75, 41, 35, 99, 10, 56, 39, 53, 38, 77, 16, 18, 78, 19, 97, 17, 8, 29, 22, 28, 88, 89, 49, 55, 100, 5, 15","4","4873077"
"76, 84, 53, 48, 17, 24, 89, 47, 25, 61, 92, 96, 7, 3, 9, 67, 49, 99, 65, 6, 97, 62, 66, 60, 38, 4, 12, 15, 74, 88, 91, 57, 20, 37, 11, 51, 87, 83, 10, 31, 8, 35, 93, 69, 40, 73, 90, 68, 85, 36, 27, 79, 64, 46, 70, 55, 33, 81, 2, 54, 43, 98, 52, 86, 13, 63, 82, 14, 39, 22, 44, 19, 94, 78, 18, 28, 32, 75, 34, 100, 26, 77, 71, 16, 42, 1, 59, 23, 41, 5, 21, 45, 30, 29, 95, 72, 80, 58, 56, 50","93, 61, 83, 81, 59, 10, 15, 29, 34, 89, 39, 58, 99, 37, 84, 14, 13, 20, 68, 71, 51, 38, 70, 30, 36, 50, 9, 22, 53, 12, 52, 96, 55, 57, 26, 86, 23, 78, 43, 45, 3, 16, 7, 67, 94, 63, 24, 88, 28, 91, 90, 60, 72, 8, 85, 65, 79, 75, 73, 32, 76, 66, 95, 40, 31, 56, 4, 6, 44, 48, 27, 54, 35, 100, 1, 62, 82, 19, 92, 87, 17, 2, 5, 97, 18, 47, 98, 80, 11, 64, 46, 49, 33, 21, 42, 77, 25, 74, 41, 69","4","4873077"
"35, 83, 50, 79, 66, 48, 77, 2, 93, 1, 85, 12, 7, 78, 16, 51, 72, 43, 84, 47, 40, 27, 19, 88, 39, 33, 18, 55, 52, 82, 95, 36, 71, 46, 21, 25, 29, 42, 68, 60, 70, 75, 65, 24, 89, 87, 37, 57, 44, 41, 73, 30, 22, 63, 32, 5, 6, 10, 67, 90, 94, 49, 61, 92, 64, 28, 38, 3, 86, 99, 80, 15, 26, 96, 69, 23, 91, 20, 9, 53, 11, 13, 34, 8, 17, 14, 59, 31, 76, 56, 54, 58, 62, 74, 98, 45, 81, 97, 4, 100","73, 9, 21, 37, 78, 56, 3, 45, 12, 57, 31, 46, 67, 85, 70, 71, 14, 22, 38, 10, 32, 72, 42, 8, 83, 87, 80, 95, 63, 58, 18, 17, 5, 6, 100, 16, 86, 88, 89, 13, 25, 26, 28, 82, 23, 7, 94, 29, 4, 19, 97, 74, 81, 2, 24, 62, 1, 76, 11, 35, 79, 61, 93, 39, 50, 30, 41, 90, 65, 51, 55, 64, 53, 36, 20, 47, 34, 52, 15, 99, 33, 59, 60, 98, 69, 48, 77, 75, 96, 43, 27, 44, 91, 92, 68, 40, 84, 66, 49, 54","6","4873077"
