"sigma_o","sigma_x","Number of Components","Seed"
"60, 26, 30, 10, 51, 6, 67, 54, 25, 32, 33, 2, 31, 49, 63, 48, 73, 59, 16, 56, 69, 55, 28, 12, 68, 58, 9, 7, 43, 72, 24, 62, 45, 21, 17, 70, 4, 75, 71, 38, 64, 27, 44, 15, 53, 50, 41, 20, 11, 66, 18, 74, 65, 39, 46, 14, 35, 5, 29, 8, 40, 37, 3, 42, 36, 23, 47, 52, 34, 1, 13, 57, 22, 61, 19","7, 70, 43, 67, 23, 9, 25, 4, 2, 50, 29, 8, 14, 42, 68, 54, 1, 66, 69, 63, 27, 62, 11, 15, 73, 17, 46, 39, 55, 22, 31, 59, 47, 44, 61, 21, 18, 41, 26, 13, 38, 34, 24, 75, 71, 32, 72, 53, 56, 3, 64, 19, 28, 74, 16, 58, 6, 10, 57, 65, 33, 49, 5, 30, 60, 40, 20, 45, 35, 48, 37, 51, 36, 12, 52","5","9210025"
"27, 36, 5, 11, 60, 16, 63, 75, 57, 20, 72, 73, 18, 6, 21, 68, 19, 42, 39, 29, 30, 34, 54, 22, 74, 15, 70, 31, 7, 26, 43, 52, 48, 55, 10, 71, 46, 25, 28, 51, 44, 40, 38, 3, 1, 69, 62, 56, 59, 66, 67, 4, 33, 24, 32, 41, 61, 37, 14, 9, 64, 23, 12, 53, 50, 17, 49, 8, 47, 65, 2, 58, 45, 13, 35","18, 46, 37, 33, 65, 3, 12, 31, 29, 57, 66, 7, 47, 41, 52, 53, 26, 74, 24, 42, 19, 58, 72, 63, 43, 36, 69, 44, 55, 5, 59, 39, 13, 35, 38, 27, 22, 45, 20, 70, 68, 23, 50, 30, 14, 73, 71, 16, 6, 67, 17, 32, 54, 49, 40, 9, 48, 4, 51, 21, 15, 2, 10, 60, 75, 61, 64, 34, 25, 8, 56, 62, 11, 28, 1","3","9210025"
"58, 15, 40, 61, 43, 56, 70, 33, 4, 1, 32, 74, 50, 41, 21, 65, 68, 73, 39, 27, 53, 24, 25, 31, 35, 19, 62, 63, 23, 26, 52, 46, 7, 45, 10, 59, 51, 60, 49, 48, 16, 3, 75, 72, 67, 69, 2, 20, 18, 38, 71, 57, 5, 54, 64, 47, 42, 13, 28, 9, 17, 66, 36, 14, 29, 44, 55, 12, 22, 37, 30, 34, 8, 11, 6","56, 57, 38, 7, 23, 25, 17, 58, 46, 32, 18, 67, 52, 69, 60, 64, 73, 74, 72, 45, 29, 39, 27, 63, 50, 53, 44, 66, 75, 6, 40, 61, 15, 10, 28, 21, 35, 9, 70, 47, 68, 13, 19, 2, 54, 55, 20, 33, 71, 51, 59, 5, 62, 11, 24, 22, 48, 1, 41, 14, 37, 43, 49, 3, 16, 31, 30, 65, 4, 36, 12, 8, 26, 42, 34","6","9210025"
"9, 50, 20, 42, 28, 56, 18, 47, 5, 33, 48, 68, 39, 40, 58, 29, 34, 44, 32, 22, 66, 17, 71, 1, 14, 72, 54, 70, 7, 23, 21, 6, 3, 4, 62, 41, 36, 75, 15, 25, 37, 30, 67, 11, 74, 43, 55, 35, 2, 8, 27, 24, 31, 63, 45, 16, 38, 10, 64, 51, 69, 12, 59, 65, 60, 49, 19, 53, 61, 57, 26, 13, 73, 46, 52","44, 6, 15, 72, 35, 45, 33, 52, 30, 60, 73, 43, 70, 41, 16, 23, 40, 21, 51, 48, 9, 54, 38, 4, 53, 25, 13, 66, 67, 58, 42, 17, 63, 55, 71, 62, 28, 19, 5, 69, 36, 37, 22, 74, 57, 26, 20, 29, 18, 68, 2, 39, 56, 64, 3, 27, 32, 47, 75, 11, 14, 34, 46, 24, 49, 61, 31, 50, 65, 8, 1, 10, 12, 7, 59","2","9210025"
"23, 58, 35, 22, 26, 11, 50, 12, 13, 47, 71, 17, 20, 19, 57, 49, 15, 39, 10, 41, 18, 48, 46, 75, 6, 33, 3, 24, 31, 37, 25, 62, 70, 74, 61, 43, 63, 32, 52, 38, 34, 64, 73, 51, 14, 67, 28, 60, 9, 59, 36, 55, 66, 27, 29, 53, 42, 8, 65, 44, 68, 2, 4, 54, 1, 56, 45, 30, 5, 21, 7, 40, 72, 16, 69","48, 15, 21, 45, 33, 49, 35, 56, 41, 29, 52, 22, 39, 50, 5, 6, 20, 1, 31, 68, 71, 65, 69, 64, 54, 73, 36, 30, 3, 26, 13, 42, 46, 16, 51, 72, 14, 70, 32, 61, 9, 60, 62, 63, 47, 11, 18, 7, 28, 55, 38, 75, 19, 4, 58, 25, 2, 66, 59, 8, 37, 17, 57, 40, 34, 10, 74, 67, 44, 27, 53, 23, 12, 24, 43","3","9210025"
"63, 5, 70, 45, 9, 7, 64, 75, 50, 26, 34, 28, 62, 47, 11, 67, 56, 29, 54, 43, 31, 32, 48, 68, 17, 6, 69, 46, 37, 52, 23, 21, 65, 14, 30, 13, 36, 41, 39, 66, 58, 16, 10, 3, 33, 72, 4, 61, 20, 42, 8, 18, 38, 49, 27, 57, 53, 59, 55, 60, 15, 71, 19, 51, 22, 12, 24, 35, 73, 40, 2, 44, 25, 1, 74","69, 17, 5, 8, 48, 74, 13, 62, 20, 30, 44, 4, 31, 51, 52, 22, 71, 43, 63, 41, 15, 25, 12, 37, 3, 70, 61, 75, 65, 42, 16, 7, 18, 58, 67, 34, 68, 14, 11, 35, 9, 46, 2, 26, 38, 28, 50, 21, 33, 55, 19, 56, 27, 1, 24, 64, 45, 6, 36, 23, 54, 47, 59, 60, 73, 29, 49, 10, 32, 57, 53, 72, 40, 66, 39","3","9210025"
"59, 8, 41, 26, 5, 39, 32, 48, 6, 57, 2, 28, 3, 42, 52, 71, 63, 13, 58, 4, 73, 37, 43, 61, 15, 38, 55, 11, 40, 30, 70, 67, 50, 56, 36, 65, 20, 18, 53, 64, 49, 72, 17, 24, 21, 31, 68, 19, 35, 25, 33, 45, 44, 14, 69, 10, 7, 46, 34, 75, 62, 74, 9, 27, 54, 12, 23, 51, 1, 66, 47, 16, 29, 22, 60","28, 18, 26, 39, 23, 4, 48, 43, 58, 54, 60, 47, 50, 25, 66, 1, 52, 34, 21, 11, 62, 9, 61, 40, 46, 32, 63, 31, 68, 67, 30, 20, 35, 55, 17, 2, 51, 45, 7, 70, 38, 33, 44, 72, 65, 41, 19, 56, 74, 10, 6, 3, 16, 59, 29, 75, 13, 57, 15, 71, 64, 37, 22, 8, 24, 73, 12, 27, 36, 42, 14, 49, 53, 69, 5","4","9210025"
"19, 16, 13, 32, 33, 5, 75, 7, 53, 50, 27, 59, 25, 68, 64, 10, 73, 61, 63, 69, 54, 36, 66, 40, 1, 37, 2, 15, 49, 9, 3, 58, 38, 48, 57, 41, 17, 30, 56, 21, 42, 34, 11, 6, 23, 43, 70, 18, 28, 47, 72, 45, 12, 35, 20, 55, 51, 29, 60, 26, 65, 14, 24, 62, 22, 4, 44, 31, 74, 71, 67, 46, 52, 39, 8","54, 60, 37, 7, 75, 19, 3, 18, 57, 45, 30, 15, 12, 13, 51, 52, 49, 74, 28, 2, 72, 31, 73, 58, 40, 25, 39, 48, 41, 35, 53, 27, 23, 68, 33, 71, 10, 24, 61, 29, 50, 8, 4, 47, 6, 46, 55, 42, 5, 1, 34, 21, 36, 16, 56, 62, 11, 67, 44, 43, 32, 70, 38, 64, 26, 69, 17, 20, 22, 59, 14, 65, 66, 63, 9","3","9210025"
"18, 6, 57, 40, 50, 68, 11, 46, 59, 69, 67, 7, 73, 28, 41, 35, 30, 26, 43, 32, 10, 19, 45, 53, 74, 42, 3, 48, 21, 61, 23, 75, 1, 13, 16, 24, 20, 4, 14, 71, 51, 47, 63, 15, 62, 37, 70, 34, 36, 52, 55, 17, 65, 49, 12, 56, 25, 27, 44, 5, 66, 39, 8, 60, 29, 31, 72, 38, 22, 54, 33, 58, 2, 64, 9","16, 26, 43, 48, 59, 23, 55, 18, 53, 27, 63, 9, 32, 12, 19, 51, 45, 61, 66, 25, 37, 47, 41, 14, 31, 65, 24, 20, 42, 49, 7, 57, 44, 30, 17, 68, 6, 22, 74, 75, 28, 34, 33, 72, 39, 58, 54, 71, 21, 67, 8, 15, 38, 4, 2, 52, 46, 35, 73, 13, 64, 56, 11, 10, 70, 50, 36, 60, 62, 5, 69, 1, 3, 40, 29","4","9210025"
"39, 73, 38, 15, 11, 12, 13, 8, 19, 70, 33, 65, 47, 25, 28, 53, 9, 21, 16, 3, 49, 1, 50, 56, 20, 42, 4, 51, 46, 64, 36, 75, 54, 34, 61, 14, 48, 30, 17, 52, 55, 69, 23, 18, 63, 71, 2, 7, 26, 60, 41, 74, 43, 5, 29, 72, 6, 37, 57, 59, 10, 62, 66, 27, 67, 22, 35, 68, 40, 44, 45, 32, 31, 24, 58","62, 41, 8, 56, 24, 4, 17, 9, 40, 65, 58, 54, 3, 47, 11, 7, 75, 2, 30, 66, 28, 5, 39, 31, 6, 37, 52, 70, 50, 49, 33, 60, 44, 18, 12, 36, 59, 34, 42, 71, 32, 55, 10, 25, 74, 48, 27, 53, 61, 26, 15, 38, 21, 35, 51, 13, 68, 72, 73, 63, 1, 22, 29, 16, 23, 19, 43, 67, 57, 20, 69, 64, 46, 45, 14","7","9210025"
"13, 35, 23, 42, 1, 2, 18, 12, 50, 53, 17, 59, 16, 9, 39, 20, 28, 14, 27, 65, 31, 41, 26, 74, 71, 25, 44, 49, 29, 3, 8, 57, 69, 62, 15, 48, 52, 72, 47, 60, 10, 7, 33, 43, 67, 34, 46, 70, 54, 21, 68, 58, 56, 6, 66, 36, 30, 5, 64, 61, 32, 11, 24, 45, 38, 4, 75, 51, 22, 55, 40, 37, 63, 19, 73","59, 30, 22, 44, 67, 15, 71, 3, 1, 16, 66, 61, 54, 4, 64, 49, 10, 40, 5, 58, 46, 68, 18, 39, 27, 73, 57, 60, 52, 72, 41, 62, 47, 2, 53, 37, 75, 38, 28, 13, 56, 51, 48, 55, 65, 25, 34, 24, 74, 70, 69, 26, 7, 35, 19, 6, 21, 63, 29, 12, 36, 8, 50, 31, 11, 17, 14, 33, 20, 45, 42, 43, 23, 32, 9","2","9210025"
"34, 31, 47, 69, 25, 65, 7, 50, 42, 38, 23, 6, 45, 27, 66, 41, 20, 55, 54, 8, 21, 57, 9, 56, 10, 53, 62, 44, 67, 24, 58, 17, 29, 68, 5, 73, 2, 30, 19, 49, 52, 3, 63, 28, 15, 12, 70, 61, 64, 43, 22, 13, 39, 48, 1, 26, 14, 18, 11, 46, 32, 37, 4, 60, 71, 16, 51, 36, 74, 59, 40, 33, 75, 72, 35","66, 2, 30, 56, 74, 45, 54, 40, 48, 68, 65, 44, 69, 18, 36, 17, 39, 63, 33, 50, 4, 49, 75, 20, 6, 3, 27, 19, 60, 10, 15, 28, 31, 9, 61, 14, 46, 35, 70, 41, 23, 12, 58, 59, 11, 67, 55, 51, 16, 34, 26, 72, 32, 62, 73, 5, 47, 24, 43, 8, 38, 42, 1, 57, 37, 13, 25, 21, 29, 71, 64, 22, 53, 52, 7","1","9210025"
"64, 12, 72, 66, 71, 41, 15, 26, 34, 23, 70, 10, 67, 4, 7, 61, 29, 30, 44, 49, 75, 1, 6, 50, 43, 48, 47, 13, 56, 37, 17, 14, 69, 33, 8, 40, 36, 54, 46, 53, 19, 35, 58, 39, 21, 25, 65, 18, 9, 68, 24, 11, 62, 28, 31, 22, 5, 51, 52, 55, 63, 42, 16, 20, 32, 57, 59, 27, 45, 38, 74, 73, 60, 3, 2","41, 1, 52, 74, 58, 7, 46, 63, 11, 36, 72, 51, 25, 28, 47, 21, 23, 68, 34, 32, 29, 39, 26, 60, 8, 69, 40, 12, 30, 65, 2, 24, 48, 43, 53, 9, 19, 44, 33, 27, 22, 5, 75, 45, 50, 35, 49, 66, 4, 17, 31, 16, 70, 38, 37, 3, 67, 14, 56, 57, 18, 54, 62, 73, 64, 20, 10, 59, 61, 71, 55, 42, 15, 13, 6","4","9210025"
"17, 50, 73, 10, 37, 47, 2, 71, 12, 14, 39, 42, 7, 1, 8, 59, 15, 23, 58, 63, 68, 6, 36, 46, 53, 44, 9, 31, 64, 26, 51, 74, 62, 16, 65, 25, 49, 60, 48, 70, 75, 41, 66, 34, 22, 56, 35, 21, 27, 28, 33, 19, 11, 40, 69, 18, 55, 52, 29, 24, 3, 61, 13, 5, 20, 43, 30, 54, 45, 32, 38, 72, 57, 4, 67","75, 52, 29, 4, 6, 12, 46, 47, 54, 1, 32, 41, 45, 18, 11, 68, 72, 2, 34, 62, 59, 61, 64, 36, 23, 30, 53, 66, 58, 5, 60, 19, 69, 9, 74, 31, 37, 50, 21, 43, 48, 35, 24, 57, 8, 49, 3, 63, 51, 33, 55, 73, 20, 27, 38, 17, 13, 56, 16, 14, 22, 71, 40, 28, 65, 42, 70, 67, 26, 7, 25, 44, 10, 15, 39","4","9210025"
"43, 58, 35, 16, 63, 72, 34, 24, 33, 7, 67, 53, 23, 52, 32, 27, 56, 44, 51, 13, 17, 73, 69, 66, 14, 4, 49, 62, 29, 64, 11, 59, 9, 41, 21, 39, 55, 30, 61, 8, 37, 57, 15, 18, 38, 54, 75, 20, 26, 45, 40, 10, 12, 70, 48, 60, 1, 5, 65, 25, 36, 28, 47, 2, 3, 74, 50, 42, 68, 6, 46, 31, 22, 71, 19","13, 11, 8, 1, 20, 49, 25, 26, 55, 61, 68, 6, 10, 62, 28, 73, 42, 52, 17, 46, 15, 53, 58, 4, 59, 3, 56, 38, 47, 63, 51, 54, 67, 23, 45, 75, 44, 32, 12, 36, 74, 37, 30, 66, 72, 34, 57, 70, 64, 31, 27, 43, 9, 2, 19, 18, 69, 14, 39, 65, 16, 22, 21, 35, 40, 29, 5, 33, 60, 41, 24, 48, 50, 7, 71","2","9210025"
"41, 35, 24, 31, 62, 4, 70, 68, 55, 27, 67, 66, 58, 57, 32, 14, 39, 21, 13, 47, 18, 29, 33, 48, 5, 61, 36, 16, 46, 34, 3, 20, 1, 40, 73, 54, 60, 12, 50, 56, 74, 42, 8, 15, 23, 64, 49, 17, 69, 75, 43, 9, 72, 44, 59, 53, 10, 51, 6, 71, 52, 28, 45, 65, 22, 2, 7, 37, 11, 25, 63, 19, 26, 38, 30","20, 25, 75, 22, 39, 49, 10, 6, 74, 1, 73, 53, 67, 56, 3, 4, 58, 64, 68, 18, 29, 27, 32, 2, 48, 34, 26, 13, 63, 15, 16, 52, 30, 7, 24, 51, 40, 70, 66, 72, 44, 21, 60, 42, 62, 69, 37, 35, 17, 61, 14, 38, 31, 59, 8, 11, 57, 45, 46, 54, 50, 55, 71, 28, 43, 36, 19, 33, 12, 5, 47, 23, 41, 9, 65","3","9210025"
"29, 43, 30, 20, 4, 2, 54, 50, 7, 15, 3, 26, 55, 52, 11, 62, 8, 28, 69, 75, 6, 39, 70, 16, 33, 65, 60, 13, 67, 42, 47, 73, 9, 51, 64, 5, 22, 46, 21, 61, 40, 19, 44, 58, 24, 63, 59, 48, 49, 34, 72, 1, 71, 18, 23, 25, 74, 12, 10, 35, 57, 68, 31, 27, 53, 41, 45, 36, 32, 56, 37, 38, 17, 14, 66","1, 4, 18, 29, 31, 44, 11, 53, 15, 51, 41, 17, 22, 66, 28, 68, 7, 49, 38, 42, 62, 14, 20, 46, 16, 70, 64, 45, 52, 23, 71, 54, 13, 36, 67, 48, 2, 73, 74, 30, 35, 27, 12, 37, 19, 6, 33, 8, 39, 65, 63, 3, 21, 24, 50, 72, 58, 55, 75, 59, 10, 9, 34, 40, 25, 26, 43, 60, 47, 69, 32, 56, 61, 5, 57","4","9210025"
"21, 47, 5, 34, 17, 54, 48, 1, 30, 71, 31, 59, 6, 63, 42, 73, 55, 58, 3, 67, 53, 2, 11, 13, 20, 51, 38, 44, 62, 19, 24, 16, 26, 43, 4, 18, 45, 66, 40, 52, 65, 68, 74, 70, 12, 7, 41, 28, 15, 22, 60, 39, 25, 37, 64, 75, 33, 29, 49, 9, 23, 46, 8, 35, 36, 69, 72, 61, 14, 27, 50, 57, 32, 10, 56","59, 4, 37, 60, 47, 19, 34, 62, 17, 75, 44, 30, 72, 57, 9, 71, 6, 31, 58, 33, 12, 39, 52, 25, 40, 36, 66, 28, 45, 41, 48, 38, 7, 69, 14, 8, 49, 5, 23, 24, 46, 67, 63, 55, 18, 74, 50, 3, 42, 26, 56, 1, 13, 54, 73, 61, 29, 16, 53, 11, 65, 15, 68, 20, 64, 35, 43, 32, 70, 2, 27, 10, 21, 22, 51","5","9210025"
"14, 41, 6, 49, 44, 11, 45, 68, 10, 39, 65, 7, 66, 33, 58, 29, 63, 69, 53, 74, 13, 60, 34, 71, 50, 30, 22, 20, 52, 73, 35, 70, 47, 64, 61, 67, 27, 62, 17, 23, 1, 38, 43, 24, 19, 37, 42, 40, 25, 72, 21, 5, 46, 31, 48, 57, 54, 3, 36, 32, 51, 9, 2, 4, 8, 26, 16, 59, 28, 12, 18, 75, 15, 56, 55","42, 14, 31, 12, 1, 64, 35, 45, 33, 59, 16, 75, 46, 66, 2, 6, 37, 49, 4, 70, 62, 24, 44, 29, 19, 21, 15, 58, 10, 32, 27, 48, 11, 61, 56, 18, 3, 17, 71, 41, 34, 53, 68, 43, 23, 57, 47, 20, 72, 8, 65, 13, 69, 5, 67, 54, 30, 51, 40, 22, 36, 39, 28, 73, 38, 74, 25, 7, 63, 26, 60, 52, 55, 50, 9","4","9210025"
"65, 61, 44, 69, 70, 58, 2, 56, 26, 71, 31, 51, 27, 41, 12, 1, 19, 7, 15, 37, 6, 16, 42, 5, 62, 33, 39, 64, 4, 29, 74, 67, 63, 47, 13, 18, 46, 55, 54, 60, 35, 22, 75, 53, 45, 73, 57, 20, 23, 30, 59, 49, 72, 11, 28, 40, 32, 3, 43, 9, 21, 48, 17, 36, 8, 34, 66, 38, 50, 52, 10, 14, 24, 25, 68","36, 30, 24, 49, 17, 53, 29, 51, 71, 37, 40, 39, 7, 1, 60, 23, 22, 9, 61, 21, 42, 20, 50, 4, 38, 68, 43, 74, 75, 63, 52, 54, 41, 64, 28, 13, 56, 47, 62, 59, 67, 11, 31, 73, 66, 12, 45, 55, 18, 33, 27, 3, 32, 25, 34, 46, 14, 57, 69, 6, 8, 10, 44, 5, 72, 35, 16, 65, 15, 19, 2, 48, 70, 26, 58","3","9210025"
"71, 58, 7, 5, 8, 74, 35, 63, 52, 9, 27, 3, 49, 37, 56, 36, 12, 32, 70, 47, 67, 73, 46, 20, 75, 15, 69, 42, 41, 2, 19, 51, 45, 65, 44, 57, 59, 10, 4, 60, 53, 38, 62, 31, 68, 34, 11, 23, 39, 14, 24, 13, 30, 6, 54, 33, 40, 50, 55, 26, 66, 29, 16, 64, 25, 72, 48, 17, 18, 43, 21, 1, 22, 61, 28","25, 48, 70, 63, 57, 49, 58, 13, 50, 23, 28, 7, 17, 41, 8, 64, 29, 18, 33, 43, 42, 16, 15, 37, 11, 19, 51, 74, 4, 32, 71, 27, 1, 54, 45, 31, 40, 30, 44, 68, 55, 5, 38, 14, 65, 22, 75, 21, 73, 61, 60, 72, 47, 69, 36, 62, 46, 56, 34, 2, 20, 12, 3, 9, 66, 24, 10, 6, 35, 52, 39, 59, 67, 26, 53","6","9210025"
"16, 64, 70, 74, 33, 17, 29, 63, 52, 35, 36, 37, 3, 61, 15, 19, 68, 26, 45, 67, 21, 11, 46, 50, 57, 7, 54, 44, 34, 71, 62, 4, 51, 43, 30, 23, 65, 53, 42, 25, 32, 31, 8, 13, 39, 28, 40, 59, 14, 12, 5, 48, 49, 18, 41, 22, 66, 72, 73, 9, 60, 20, 10, 56, 2, 69, 1, 47, 38, 58, 27, 55, 75, 6, 24","64, 31, 21, 49, 39, 23, 2, 54, 56, 28, 33, 66, 52, 51, 3, 5, 44, 32, 17, 16, 62, 10, 19, 42, 40, 35, 61, 15, 8, 36, 6, 68, 46, 60, 48, 34, 38, 65, 14, 45, 57, 20, 13, 70, 74, 50, 69, 71, 67, 58, 43, 41, 73, 25, 75, 9, 47, 63, 24, 12, 37, 30, 26, 18, 1, 7, 27, 53, 59, 29, 55, 4, 72, 11, 22","1","9210025"
"30, 26, 52, 65, 19, 67, 33, 74, 10, 4, 57, 13, 25, 2, 24, 15, 27, 66, 8, 56, 75, 39, 37, 58, 12, 28, 35, 68, 46, 14, 41, 73, 7, 59, 20, 32, 42, 43, 47, 63, 40, 49, 11, 61, 45, 17, 31, 22, 29, 5, 3, 21, 44, 72, 54, 34, 9, 16, 18, 51, 64, 23, 38, 60, 36, 62, 50, 70, 53, 6, 55, 48, 1, 71, 69","33, 8, 70, 10, 36, 58, 69, 21, 50, 43, 6, 65, 59, 55, 22, 53, 66, 20, 39, 51, 68, 74, 7, 16, 67, 14, 17, 32, 71, 63, 52, 25, 12, 2, 19, 54, 64, 61, 26, 24, 30, 41, 28, 47, 42, 31, 45, 23, 40, 75, 11, 29, 1, 37, 49, 35, 3, 62, 48, 72, 5, 44, 60, 57, 9, 4, 34, 18, 56, 73, 27, 46, 38, 13, 15","3","9210025"
"49, 65, 39, 6, 51, 69, 33, 75, 58, 7, 14, 2, 8, 47, 48, 46, 11, 73, 22, 15, 3, 57, 10, 37, 52, 61, 67, 26, 29, 4, 63, 30, 74, 5, 23, 40, 36, 64, 42, 62, 38, 70, 12, 20, 19, 50, 25, 45, 18, 44, 34, 32, 16, 28, 27, 41, 68, 43, 55, 24, 17, 66, 71, 9, 13, 35, 1, 59, 31, 54, 60, 56, 53, 21, 72","18, 22, 29, 2, 25, 30, 34, 15, 38, 19, 52, 14, 28, 5, 75, 57, 47, 41, 17, 42, 60, 3, 55, 51, 50, 45, 24, 62, 61, 7, 74, 58, 59, 8, 37, 4, 68, 33, 32, 71, 13, 35, 48, 9, 66, 12, 23, 43, 56, 6, 72, 21, 26, 10, 31, 36, 73, 64, 49, 54, 67, 16, 39, 20, 65, 40, 63, 44, 11, 70, 27, 46, 69, 1, 53","6","9210025"
"42, 35, 22, 20, 66, 56, 40, 39, 47, 38, 28, 63, 17, 19, 55, 8, 67, 73, 23, 16, 33, 61, 7, 49, 31, 54, 60, 46, 18, 37, 1, 59, 43, 64, 26, 15, 29, 50, 2, 36, 58, 12, 27, 57, 48, 71, 11, 51, 44, 25, 13, 68, 3, 69, 21, 72, 75, 65, 10, 41, 4, 24, 6, 9, 34, 14, 53, 52, 45, 74, 70, 30, 62, 5, 32","60, 69, 26, 48, 46, 71, 37, 6, 42, 32, 75, 27, 1, 67, 4, 49, 65, 45, 55, 61, 62, 22, 23, 35, 40, 17, 11, 8, 51, 12, 30, 38, 57, 58, 25, 50, 7, 59, 15, 3, 39, 41, 20, 64, 5, 24, 68, 36, 28, 10, 34, 13, 63, 21, 31, 70, 47, 18, 74, 9, 19, 54, 66, 16, 14, 72, 2, 29, 52, 33, 44, 73, 56, 53, 43","2","9210025"
"36, 65, 54, 67, 74, 33, 62, 26, 22, 38, 49, 13, 17, 46, 31, 44, 40, 72, 60, 1, 16, 34, 59, 32, 24, 39, 37, 55, 43, 66, 14, 58, 28, 47, 5, 29, 70, 12, 23, 69, 3, 56, 45, 53, 71, 64, 51, 7, 21, 42, 9, 50, 27, 68, 61, 52, 11, 57, 18, 10, 63, 75, 48, 15, 6, 20, 73, 4, 35, 25, 2, 8, 41, 30, 19","49, 9, 6, 33, 23, 40, 68, 1, 59, 53, 75, 17, 19, 50, 54, 4, 46, 57, 7, 10, 15, 72, 69, 42, 56, 38, 14, 3, 13, 64, 29, 66, 25, 32, 60, 18, 21, 36, 70, 16, 48, 8, 35, 22, 20, 44, 45, 2, 71, 30, 39, 58, 37, 28, 67, 65, 43, 61, 34, 24, 31, 11, 27, 47, 51, 26, 52, 73, 63, 12, 41, 5, 55, 74, 62","3","9210025"
"4, 51, 60, 8, 37, 32, 26, 24, 14, 55, 10, 68, 48, 29, 49, 11, 71, 56, 5, 9, 38, 63, 18, 58, 28, 22, 59, 7, 16, 42, 67, 3, 52, 40, 2, 25, 43, 20, 13, 62, 39, 65, 27, 64, 23, 73, 47, 72, 6, 53, 21, 57, 30, 61, 75, 41, 45, 44, 33, 15, 46, 50, 19, 31, 35, 70, 66, 34, 54, 17, 69, 36, 12, 1, 74","2, 16, 15, 32, 48, 56, 43, 17, 69, 51, 13, 41, 45, 20, 38, 12, 62, 74, 44, 19, 42, 22, 72, 57, 21, 34, 10, 40, 67, 23, 24, 30, 18, 73, 52, 35, 75, 47, 31, 26, 59, 4, 6, 70, 25, 3, 60, 55, 14, 68, 54, 1, 53, 46, 27, 5, 39, 63, 50, 64, 28, 11, 49, 33, 7, 66, 65, 71, 8, 61, 58, 9, 29, 36, 37","2","9210025"
"30, 28, 49, 8, 59, 35, 19, 74, 41, 17, 43, 57, 45, 67, 63, 11, 22, 69, 54, 24, 46, 48, 33, 20, 12, 55, 7, 68, 26, 60, 62, 29, 1, 16, 31, 23, 3, 42, 21, 25, 61, 70, 53, 14, 9, 38, 44, 5, 39, 15, 66, 75, 64, 4, 34, 56, 6, 40, 27, 65, 72, 13, 37, 73, 2, 18, 52, 47, 58, 10, 50, 32, 51, 71, 36","39, 60, 28, 64, 51, 59, 4, 1, 26, 3, 44, 30, 16, 6, 20, 32, 54, 40, 53, 74, 14, 52, 10, 71, 8, 24, 23, 62, 5, 31, 41, 2, 58, 22, 33, 61, 38, 70, 68, 67, 66, 56, 18, 25, 21, 37, 45, 50, 65, 19, 12, 47, 36, 42, 9, 49, 13, 48, 72, 7, 17, 63, 73, 75, 35, 15, 34, 43, 46, 29, 55, 69, 57, 27, 11","1","9210025"
"41, 45, 10, 74, 71, 63, 22, 24, 44, 28, 11, 18, 57, 40, 16, 50, 5, 66, 54, 39, 27, 49, 21, 75, 70, 7, 72, 61, 60, 31, 15, 48, 68, 6, 3, 13, 35, 73, 8, 32, 29, 51, 65, 38, 1, 59, 53, 4, 43, 26, 34, 56, 62, 67, 17, 2, 46, 36, 55, 19, 23, 58, 33, 12, 64, 42, 30, 69, 14, 47, 52, 37, 25, 20, 9","23, 67, 9, 61, 27, 17, 38, 58, 62, 47, 66, 29, 45, 34, 2, 3, 55, 14, 35, 51, 36, 75, 24, 31, 32, 70, 30, 40, 18, 7, 49, 33, 25, 26, 50, 46, 4, 19, 28, 44, 5, 16, 64, 8, 72, 12, 1, 57, 15, 39, 48, 10, 41, 22, 53, 63, 42, 60, 56, 65, 11, 68, 6, 37, 54, 20, 69, 21, 74, 59, 73, 52, 43, 13, 71","5","9210025"
"42, 3, 48, 51, 59, 30, 36, 13, 70, 62, 65, 53, 43, 74, 22, 25, 40, 45, 23, 56, 52, 16, 37, 14, 33, 29, 26, 50, 28, 73, 71, 46, 68, 27, 24, 63, 49, 58, 2, 67, 31, 38, 41, 75, 18, 57, 9, 60, 7, 11, 6, 66, 54, 35, 44, 19, 12, 47, 64, 39, 20, 21, 15, 34, 17, 69, 72, 32, 55, 61, 8, 4, 10, 5, 1","25, 50, 6, 10, 31, 64, 15, 12, 60, 53, 66, 56, 36, 8, 28, 1, 45, 29, 30, 35, 27, 73, 13, 70, 40, 26, 57, 5, 54, 34, 69, 75, 58, 65, 51, 37, 11, 24, 18, 41, 21, 19, 42, 16, 63, 48, 59, 17, 72, 43, 4, 9, 68, 38, 55, 52, 23, 71, 47, 62, 22, 2, 67, 44, 3, 74, 46, 14, 33, 49, 61, 7, 20, 39, 32","3","9210025"
